Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708999076047,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,138892769,1082268345,928074721,5289427,8463335424,7247757312,3531231232,0
200,1708999076047,2592,2592,2592,2592,2592,2592,2592,2592,95.032470703125,85.40681457519531,99.33199310302734,84.15646362304688,89.15083312988281,83.67894744873047,88.86637115478516,100,138892846,1082269597,928075979,5289427,8463335424,7247757312,3531239424,0
193,1708999076255,2592,2592,2592,2592,2592,2592,2592,2592,0.5246963500976563,0,75.02550506591797,0,1.00042724609375,0,1.5549545288085938,10.544425964355469,138895187,1082319147,928120860,5289452,8463335424,7247757312,3531763712,0
200,1708999076448,2592,2592,2592,2592,2592,2592,2592,2592,14.612335205078125,5.664039611816406,42.83832931518555,12.763954162597656,19.220474243164063,5.3573455810546875,24.004257202148438,13.356452941894531,138897406,1082356283,928153448,5289452,8463335424,7247757312,3554824192,0
200,1708999076649,2592,2592,2592,2592,2592,2592,2592,2592,0.4972076416015625,0,1.7709579467773438,0,0,0,14.862037658691406,0.205047607421875,138899187,1082363262,928158689,5289472,8463335424,7247757312,3556847616,0
200,1708999076849,2592,2592,2592,2592,2592,2592,2592,2592,4.923851013183594,4.940315246582031,2.191925048828125,1.0086593627929688,0.9473419189453125,0.9548797607421875,1.0619888305664063,0.8866806030273438,138900909,1082365847,928160084,5289472,8463335424,7247757312,3561775104,0
200,1708999077049,2592,2592,2592,2592,2592,2592,2592,2592,15.204719543457031,1.4342041015625,26.74683380126953,2.278564453125,31.23345947265625,5.189949035644531,20.894203186035156,2.2292022705078125,138903464,1082399728,928190535,5289472,8463335424,7247757312,3569049600,0
200,1708999077250,2592,2592,2592,2592,2592,2592,2592,2592,77.31498718261719,67.50053405761719,85.95330810546875,77.24129486083984,76.59161376953125,67.16639709472656,73.0458984375,73.43279266357422,138908609,1082495928,928281180,5289628,8463335424,7247757312,3638833152,0
200,1708999077450,2592,2592,2592,2592,2592,2592,2592,2592,82.54271697998047,79.77305603027344,84.62265014648438,77.21104431152344,80.2957534790039,72.17345428466797,86.0986328125,84.14521026611328,138914857,1082598145,928375596,5291424,8463335424,7247757312,3731668992,0
200,1708999077651,2592,2592,2592,2592,2592,2592,2592,2592,36.348915100097656,17.591995239257813,56.05600357055664,55.01988220214844,63.13218688964844,24.170310974121094,61.44264602661133,29.102249145507813,138918818,1082669567,928440643,5293097,8463335424,7247757312,3761438720,0
200,1708999077852,2592,2592,2592,2592,2592,2592,2592,2592,11.260879516601563,3.8885421752929688,2.40618896484375,100,8.529411315917969,2.2994232177734375,8.675750732421875,2.6480636596679688,138921021,1082720336,928486736,5293272,8463335424,7247757312,3773169664,0
199,1708999078052,2592,2592,2592,2592,2592,2592,2592,2592,39.830997467041016,19.84870147705078,37.04190444946289,49.16242218017578,37.895286560058594,43.454227447509766,29.323043823242188,46.22297668457031,138924497,1082794315,928555102,5293992,8463335424,7247757312,3791552512,0
200,1708999078252,2592,2592,2592,2592,2592,2592,2592,2592,17.826210021972656,5.665122985839844,14.383064270019531,15.888008117675781,15.891159057617188,4.7393798828125,4.916748046875,85.26533508300781,138927678,1082850296,928605614,5294713,8463335424,7247757312,3797270528,0
200,1708999078453,2592,2592,2592,2592,2592,2592,2592,2592,44.38096237182617,28.918968200683594,38.238975524902344,49.55929946899414,41.93814468383789,25.909934997558594,44.49745559692383,50.878807067871094,138931810,1082926852,928675995,5295729,8463335424,7247757312,3838857216,0
199,1708999078654,2592,2592,2592,2592,2592,2592,2592,2592,35.978309631347656,16.934829711914063,30.81731414794922,39.48511505126953,28.503768920898438,19.435836791992188,19.89289093017578,82.46314239501953,138935600,1082996991,928740328,5296614,8463335424,7247757312,3853385728,0
200,1708999078854,2592,2592,2592,2592,2592,2592,2592,2592,25.00133514404297,10.112930297851563,13.478271484375,29.706092834472656,36.5557861328125,7.4864349365234375,8.264175415039063,58.814727783203125,138938629,1083058765,928797310,5296672,8463335424,7247757312,3883700224,0
200,1708999079055,2592,2592,2592,2592,2592,2592,2592,2592,63.36369323730469,22.777206420898438,27.36040496826172,23.286178588867188,26.07654571533203,20.57514190673828,23.924827575683594,58.22889709472656,138941850,1083128134,928861648,5296821,8463335424,7247757312,3894476800,0
200,1708999079256,2592,2592,2592,2592,2592,2592,2592,2592,25.92285919189453,8.458015441894531,11.066627502441406,11.596611022949219,9.506500244140625,8.196800231933594,41.331787109375,55.66794204711914,138944732,1083189281,928917937,5296992,8463335424,7247757312,3909255168,0
200,1708999079457,2592,2592,2592,2592,2592,2592,2592,2592,9.355636596679688,4.444236755371094,8.739387512207031,5.230926513671875,62.0363655090332,3.969940185546875,7.203758239746094,44.028297424316406,138947437,1083245524,928969346,5297121,8463335424,7247757312,3944660992,0
200,1708999079657,2592,2592,2592,2592,2592,2592,2592,2592,5.874183654785156,1.1262664794921875,6.00140380859375,0.8479766845703125,97.51776885986328,0.7820968627929688,4.730438232421875,3.9735794067382813,138950043,1083300711,929019912,5297233,8463335424,7247757312,4015796224,0
200,1708999079858,2592,2592,2592,2592,2592,2592,2592,2592,8.89373779296875,3.9730148315429688,4.7296600341796875,25.2119140625,5.084564208984375,0.9415664672851563,1.608154296875,75.86741638183594,138952425,1083354246,929068805,5297371,8463335424,7247757312,4051451904,0
200,1708999080058,2592,2592,2592,2592,2592,2592,2592,2592,10.562080383300781,3.517852783203125,3.7654647827148438,100,6.395011901855469,1.333404541015625,7.570587158203125,1.9943771362304688,138954763,1083411875,929121802,5297511,8463335424,7247757312,4089651200,0
200,1708999080259,2592,2592,2592,2592,2592,2592,2592,2592,4.28399658203125,0.6563720703125,2.79962158203125,99.39456939697266,3.5176849365234375,0.9470291137695313,3.9625320434570313,2.0800628662109375,138956966,1083468115,929173249,5297687,8463335424,7247757312,4143427584,0
199,1708999080461,2592,2592,2592,2592,2592,2592,2592,2592,14.090957641601563,3.8670806884765625,19.90747833251953,4.282623291015625,9.668319702148438,2.2345809936523438,5.894142150878906,90.86784362792969,138959917,1083522735,929222654,5297972,8463335424,7247757312,4212527104,0
199,1708999080661,2592,2592,2592,2592,2592,2592,2592,2592,67.92213439941406,34.49370574951172,18.657669067382813,8.410484313964844,21.1448974609375,3.651336669921875,23.801101684570313,6.674430847167969,138963019,1083583968,929279201,5298097,8463335424,7247757312,4293906432,0
199,1708999080861,2592,2592,2592,2592,2592,2592,2592,2592,99.99425506591797,2.8254547119140625,6.742942810058594,2.003021240234375,3.22332763671875,1.731719970703125,4.2646942138671875,4.626190185546875,138965949,1083639818,929330268,5298286,8463335424,7247757312,4309393408,0
210,1708999081061,2592,2592,2592,2592,2592,2592,2592,2592,36.18931198120117,1.1622772216796875,4.017791748046875,1.0220108032226563,2.2111434936523438,2.0357742309570313,26.78338623046875,43.80524826049805,138968927,1083694228,929379597,5298430,8463335424,7247757312,4333379584,0
200,1708999081272,2592,2592,2592,2592,2592,2592,2592,2592,49.500301361083984,47.16255569458008,53.51853561401367,34.53108215332031,55.236820220947266,33.59906768798828,40.20615768432617,81.15377044677734,138974247,1083792331,929471657,5298576,8463335424,7247757312,4388466688,0
200,1708999081472,2592,2592,2592,2592,2592,2592,2592,2592,86.79258728027344,55.19197463989258,47.308387756347656,65.32888793945313,58.66822052001953,55.32963943481445,46.103843688964844,87.536865234375,138979065,1083884425,929558534,5298908,8463335424,7247757312,4419219456,0
200,1708999081673,2592,2592,2592,2592,2592,2592,2592,2592,34.68004608154297,12.920082092285156,21.33057403564453,30.17150115966797,17.700759887695313,13.487083435058594,19.495208740234375,87.23981475830078,138982529,1083952820,929621943,5299046,8463335424,7247757312,4449107968,0
200,1708999081874,2592,2592,2592,2592,2592,2592,2592,2592,28.156570434570313,15.652519226074219,24.857749938964844,15.452255249023438,49.151878356933594,12.275115966796875,23.294937133789063,37.55410385131836,138985745,1084014494,929678474,5299213,8463335424,7247757312,4468985856,0
200,1708999082075,2592,2592,2592,2592,2592,2592,2592,2592,44.596187591552734,13.522361755371094,30.258804321289063,14.039878845214844,20.542152404785156,13.366096496582031,15.105567932128906,57.11531448364258,138988900,1084074825,929733937,5299566,8463335424,7247757312,4486463488,0
200,1708999082276,2592,2592,2592,2592,2592,2592,2592,2592,29.219894409179688,3.7725830078125,8.611312866210938,10.67437744140625,63.073856353759766,6.706085205078125,6.163780212402344,23.01068878173828,138992187,1084132172,929786227,5299705,8463335424,7247757312,4503019520,0
200,1708999082477,2592,2592,2592,2592,2592,2592,2592,2592,8.125259399414063,1.6150894165039063,76.87594604492188,2.1025009155273438,5.859855651855469,1.1347732543945313,27.246231079101563,4.433296203613281,138994923,1084187865,929837285,5299847,8463335424,7247757312,4509835264,0
200,1708999082677,2592,2592,2592,2592,2592,2592,2592,2592,7.86224365234375,1.3061065673828125,100,0.7879638671875,7.137901306152344,0.8265304565429688,4.4297027587890625,3.5106735229492188,138997268,1084243667,929888096,5299963,8463335424,7247757312,4518031360,0
200,1708999082877,2592,2592,2592,2592,2592,2592,2592,2592,5.613059997558594,3.3212356567382813,51.84058380126953,0.6803436279296875,54.00889205932617,1.20452880859375,3.1803970336914063,4.396507263183594,138999648,1084299303,929939162,5300103,8463335424,7247757312,4537987072,0
