Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708997227808,2592,2592,2592,2592,2592,2592,2592,2592,22.44139862060547,8.287399291992188,60.00997543334961,8.687675476074219,32.58948516845703,9.038070678710938,68.49495697021484,9.266983032226563,120961465,958728802,822316849,4726724,8463335424,7247757312,3183587328,0
199,1708997227809,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,120961532,958729993,822317881,4726724,8463335424,7247757312,3183595520,0
193,1708997228016,2592,2592,2592,2592,2592,2592,2592,2592,7.485176086425781,0,76.52642822265625,0,9.055534362792969,0,13.2174072265625,11.566741943359375,120963983,958781809,822364980,4726788,8463335424,7247757312,3204575232,0
200,1708997228209,2592,2592,2592,2592,2592,2592,2592,2592,13.434463500976563,23.894485473632813,43.66401290893555,7.2308807373046875,18.393577575683594,6.635765075683594,9.3616943359375,13.500457763671875,120966211,958815379,822394654,4726788,8463335424,7247757312,3209097216,0
200,1708997228410,2592,2592,2592,2592,2592,2592,2592,2592,0,15.269561767578125,1.6631927490234375,0,0,0,0.121002197265625,0.05443572998046875,120967994,958822171,822399657,4726824,8463335424,7247757312,3212840960,0
200,1708997228610,2592,2592,2592,2592,2592,2592,2592,2592,0.34710693359375,0.13800811767578125,2.6172103881835938,0.3561859130859375,0.6573944091796875,0.42798614501953125,1.209014892578125,0.3959503173828125,120969679,958823566,822399926,4726824,8463335424,7247757312,3212718080,0
211,1708997228811,2592,2592,2592,2592,2592,2592,2592,2592,17.073989868164063,13.414344787597656,60.25553894042969,8.283622741699219,29.15319061279297,3.9747085571289063,14.684310913085938,5.334930419921875,120972322,958864132,822436593,4726824,8463335424,7247757312,3233001472,0
196,1708997229026,2592,2592,2592,2592,2592,2592,2592,2592,85.99455261230469,80.09603118896484,94.97588348388672,89.99288177490234,86.8311538696289,83.68649291992188,83.96859741210938,79.97489166259766,120979076,958985912,822551139,4727494,8463335424,7247757312,3313922048,0
200,1708997229223,2592,2592,2592,2592,2592,2592,2592,2592,68.41922760009766,51.94408416748047,80.12495422363281,55.424251556396484,77.892822265625,51.95158767700195,59.90100860595703,72.8429183959961,120984160,959067085,822624994,4729649,8463335424,7247757312,3406430208,0
200,1708997229423,2592,2592,2592,2592,2592,2592,2592,2592,36.702178955078125,8.158073425292969,39.45209884643555,17.555091857910156,27.198158264160156,64.43718719482422,24.479965209960938,31.86963653564453,120987504,959134164,822686303,4730736,8463335424,7247757312,3414884352,0
200,1708997229623,2592,2592,2592,2592,2592,2592,2592,2592,16.379058837890625,6.256645202636719,10.556739807128906,6.133308410644531,4.465522766113281,99.70217895507813,10.736259460449219,4.0440216064453125,120989836,959187782,822735083,4730964,8463335424,7247757312,3421253632,0
200,1708997229824,2592,2592,2592,2592,2592,2592,2592,2592,40.86482620239258,18.526596069335938,45.455196380615234,46.51013946533203,26.87590789794922,28.5526123046875,25.151954650878906,15.916481018066406,120993387,959247132,822788943,4731721,8463335424,7247757312,3421442048,0
200,1708997230025,2592,2592,2592,2592,2592,2592,2592,2592,29.55785369873047,18.99980926513672,47.25933837890625,17.847732543945313,36.32492446899414,36.49892044067383,23.852256774902344,17.28527069091797,120997044,959311526,822847487,4732668,8463335424,7247757312,3447414784,0
200,1708997230226,2592,2592,2592,2592,2592,2592,2592,2592,38.958091735839844,29.85400390625,63.392879486083984,42.531368255615234,58.505611419677734,40.51172637939453,45.915496826171875,22.867774963378906,121001372,959389466,822919473,4733729,8463335424,7247757312,3480154112,0
199,1708997230427,2592,2592,2592,2592,2592,2592,2592,2592,31.66436004638672,22.68175506591797,90.0635986328125,26.27184295654297,30.085777282714844,23.548370361328125,36.98822784423828,25.624893188476563,121004898,959463213,822987938,4734003,8463335424,7247757312,3497422848,0
200,1708997230627,2592,2592,2592,2592,2592,2592,2592,2592,16.530853271484375,11.943878173828125,84.8133544921875,14.290061950683594,30.479583740234375,19.503463745117188,15.812873840332031,13.434226989746094,121008200,959524807,823044692,4734060,8463335424,7247757312,3566706688,0
200,1708997230828,2592,2592,2592,2592,2592,2592,2592,2592,5.680198669433594,0.8434906005859375,100,0.5516738891601563,3.3175430297851563,5.572456359863281,3.5660476684570313,1.1176528930664063,121010739,959579459,823094512,4734244,8463335424,7247757312,3639500800,0
200,1708997231028,2592,2592,2592,2592,2592,2592,2592,2592,37.53797912597656,1.1161956787109375,67.56924438476563,0.8783493041992188,4.9306640625,0.7620391845703125,4.251731872558594,2.2924880981445313,121013291,959632543,823142779,4734400,8463335424,7247757312,3682689024,0
200,1708997231229,2592,2592,2592,2592,2592,2592,2592,2592,5.451042175292969,1.2635040283203125,71.00061798095703,0.9119415283203125,34.07122802734375,1.7482070922851563,4.7330780029296875,1.2822723388671875,121015827,959688725,823194181,4734546,8463335424,7247757312,3701121024,0
200,1708997231429,2592,2592,2592,2592,2592,2592,2592,2592,6.1231689453125,1.1546859741210938,2.9550552368164063,1.7116928100585938,100,2.9312744140625,5.515205383300781,0.6425857543945313,121018236,959744809,823245612,4734697,8463335424,7247757312,3739160576,0
201,1708997231630,2592,2592,2592,2592,2592,2592,2592,2592,28.87169647216797,40.15631103515625,64.45037841796875,26.683448791503906,57.28566360473633,26.780479431152344,23.595779418945313,23.928321838378906,121022604,959817833,823313236,4734862,8463335424,7247757312,3732705280,0
200,1708997231831,2592,2592,2592,2592,2592,2592,2592,2592,5.509246826171875,1.6400375366210938,100,2.1995315551757813,4.733695983886719,0.6420364379882813,4.45220947265625,2.0760650634765625,121025290,959872280,823362832,4735048,8463335424,7247757312,3778211840,0
200,1708997232032,2592,2592,2592,2592,2592,2592,2592,2592,6.410118103027344,2.9505615234375,100,0.730926513671875,3.1621475219726563,0.5294876098632813,5.140296936035156,1.9952468872070313,121027638,959926019,823411958,4735190,8463335424,7247757312,3849551872,0
200,1708997232233,2592,2592,2592,2592,2592,2592,2592,2592,84.43073272705078,1.09375,22.31036376953125,2.152008056640625,6.986579895019531,1.36444091796875,6.5718841552734375,4.479026794433594,121030113,959979465,823460676,4735402,8463335424,7247757312,3904745472,0
200,1708997232433,2592,2592,2592,2592,2592,2592,2592,2592,44.348297119140625,0.7415008544921875,59.28904724121094,0.5833816528320313,3.8512420654296875,1.265350341796875,5.172233581542969,3.5248794555664063,121032501,960033975,823510497,4735573,8463335424,7247757312,3974447104,0
200,1708997232634,2592,2592,2592,2592,2592,2592,2592,2592,5.9573822021484375,1.4610366821289063,99.51038360595703,0.7045211791992188,6.094390869140625,2.1654510498046875,7.654998779296875,2.682159423828125,121035098,960088841,823560573,4735727,8463335424,7247757312,4054900736,0
200,1708997232835,2592,2592,2592,2592,2592,2592,2592,2592,13.864212036132813,1.8134384155273438,98.82947540283203,5.1270599365234375,29.155250549316406,2.3960113525390625,10.971870422363281,4.4237060546875,121038239,960146160,823612873,4735893,8463335424,7247757312,4190179328,0
200,1708997233036,2592,2592,2592,2592,2592,2592,2592,2592,24.49988555908203,1.4536361694335938,18.97815704345703,30.530548095703125,57.84938049316406,1.844757080078125,13.628623962402344,3.28204345703125,121041343,960200127,823661972,4736004,8463335424,7247757312,4327047168,0
200,1708997233236,2592,2592,2592,2592,2592,2592,2592,2592,5.679389953613281,1.2395172119140625,3.63848876953125,1.5652923583984375,31.564315795898438,70.34501647949219,6.728736877441406,1.8111114501953125,121044424,960252213,823708957,4736112,8463335424,7247757312,4379049984,0
200,1708997233437,2592,2592,2592,2592,2592,2592,2592,2592,5.129547119140625,0.7296142578125,3.0519485473632813,1.1607208251953125,84.9073715209961,16.209228515625,6.2823486328125,1.6517257690429688,121047370,960308465,823760682,4736228,8463335424,7247757312,4379348992,0
200,1708997233637,2592,2592,2592,2592,2592,2592,2592,2592,31.957366943359375,13.656600952148438,45.626338958740234,10.093055725097656,64.1769027709961,12.332466125488281,25.037567138671875,8.487640380859375,121051024,960372803,823819802,4736363,8463335424,7247757312,4431323136,0
209,1708997233838,2592,2592,2592,2592,2592,2592,2592,2592,50.381431579589844,32.94507598876953,51.925750732421875,32.11412811279297,78.83696746826172,17.827682495117188,26.444610595703125,40.48186111450195,121055264,960460237,823901918,4736807,8463335424,7247757312,4433252352,0
199,1708997234048,2592,2592,2592,2592,2592,2592,2592,2592,56.18867111206055,21.472991943359375,63.410240173339844,23.090782165527344,24.67737579345703,20.497726440429688,22.83411407470703,25.40790557861328,121060916,960557983,823992643,4737011,8463335424,7247757312,4448792576,0
200,1708997234248,2592,2592,2592,2592,2592,2592,2592,2592,21.3167724609375,48.181541442871094,22.02690887451172,19.907501220703125,66.83671569824219,5.739494323730469,14.978012084960938,14.3841552734375,121063974,960602258,824033069,4737123,8463335424,7247757312,4440080384,0
200,1708997234449,2592,2592,2592,2592,2592,2592,2592,2592,8.395271301269531,2.2642822265625,4.589202880859375,5.547874450683594,99.2276382446289,4.109489440917969,5.959510803222656,3.220428466796875,121066663,960656743,824082868,4737296,8463335424,7247757312,4451737600,0
200,1708997234650,2592,2592,2592,2592,2592,2592,2592,2592,7.7158050537109375,3.0252914428710938,6.642646789550781,9.115440368652344,99.02348327636719,4.636421203613281,7.08099365234375,3.4473724365234375,121069545,960711634,824132824,4737424,8463335424,7247757312,4480323584,0
200,1708997234851,2592,2592,2592,2592,2592,2592,2592,2592,7.937171936035156,3.1765975952148438,91.47608947753906,4.176116943359375,11.08062744140625,6.360511779785156,8.629753112792969,4.270515441894531,121072381,960765788,824182235,4737574,8463335424,7247757312,4497776640,0
200,1708997235052,2592,2592,2592,2592,2592,2592,2592,2592,6.910438537597656,3.13201904296875,10.745689392089844,28.858810424804688,4.946846008300781,67.2426986694336,6.070533752441406,3.0500411987304688,121075031,960819084,824230767,4737730,8463335424,7247757312,4515278848,0
200,1708997235252,2592,2592,2592,2592,2592,2592,2592,2592,6.163795471191406,2.516571044921875,55.11185836791992,44.2491340637207,13.349967956542969,2.1320571899414063,6.710700988769531,2.2913436889648438,121077848,960872900,824279554,4737904,8463335424,7247757312,4528046080,0
200,1708997235452,2592,2592,2592,2592,2592,2592,2592,2592,10.030227661132813,4.473945617675781,52.63860321044922,37.46743392944336,28.907852172851563,6.9888763427734375,7.880096435546875,4.066795349121094,121081272,960925442,824327167,4738059,8463335424,7247757312,4572585984,0
200,1708997235652,2592,2592,2592,2592,2592,2592,2592,2592,5.113525390625,4.200706481933594,100,0.835174560546875,5.029937744140625,3.0675048828125,6.004302978515625,1.8523101806640625,121084500,960978568,824375487,4738211,8463335424,7247757312,4577800192,0
200,1708997235853,2592,2592,2592,2592,2592,2592,2592,2592,5.771385192871094,1.2332916259765625,100,0.625823974609375,4.583518981933594,1.1455230712890625,4.544364929199219,1.7243270874023438,121087352,961033617,824425642,4738392,8463335424,7247757312,4613173248,0
200,1708997236054,2592,2592,2592,2592,2592,2592,2592,2592,5.501396179199219,0.9156341552734375,100,0.6792373657226563,4.947395324707031,0.68963623046875,4.203849792480469,2.9396209716796875,121089946,961088602,824475904,4738531,8463335424,7247757312,4628275200,0
199,1708997236255,2592,2592,2592,2592,2592,2592,2592,2592,6.3419647216796875,1.0043182373046875,100,0.6682205200195313,5.080223083496094,0.833984375,4.6750030517578125,2.681488037109375,121092562,961143651,824526127,4738666,8463335424,7247757312,4645793792,0
200,1708997236455,2592,2592,2592,2592,2592,2592,2592,2592,5.873008728027344,12.888343811035156,90.87745666503906,1.38397216796875,6.87127685546875,1.6392593383789063,7.782997131347656,2.8970565795898438,121095235,961199135,824576716,4738950,8463335424,7247757312,4661293056,0
200,1708997236656,2592,2592,2592,2592,2592,2592,2592,2592,6.508697509765625,5.698112487792969,59.454647064208984,36.355552673339844,4.7291412353515625,1.7991256713867188,5.107170104980469,1.9831085205078125,121098082,961253875,824626563,4739170,8463335424,7247757312,4678189056,0
200,1708997236857,2592,2592,2592,2592,2592,2592,2592,2592,5.921905517578125,1.2348709106445313,100,1.1212539672851563,6.1920623779296875,0.778228759765625,4.778312683105469,2.3125534057617188,121101427,961306797,824674509,4739339,8463335424,7247757312,4713263104,0
200,1708997237058,2592,2592,2592,2592,2592,2592,2592,2592,5.714683532714844,1.5402603149414063,95.35060119628906,5.517143249511719,4.093391418457031,2.61517333984375,7.3198699951171875,4.473655700683594,121104529,961359081,824722004,4739529,8463335424,7247757312,4799721472,0
200,1708997237259,2592,2592,2592,2592,2592,2592,2592,2592,6.938560485839844,0.8939971923828125,0.44829559326171875,100,3.5487594604492188,1.060821533203125,4.475616455078125,0.7383270263671875,121107547,961412646,824770698,4739661,8463335424,7247757312,4815876096,0
200,1708997237460,2592,2592,2592,2592,2592,2592,2592,2592,5.811256408691406,1.0943222045898438,0.8976058959960938,100,5.443840026855469,1.6749114990234375,4.641960144042969,2.1927719116210938,121110653,961470431,824823594,4739793,8463335424,7247757312,4823916544,0
200,1708997237660,2592,2592,2592,2592,2592,2592,2592,2592,6.685646057128906,8.242820739746094,37.63508987426758,72.23660278320313,28.675857543945313,1.0774459838867188,16.86139678955078,4.072700500488281,121114496,961532437,824879841,4740332,8463335424,7247757312,4820639744,0
200,1708997237861,2592,2592,2592,2592,2592,2592,2592,2592,4.324058532714844,0,3.438232421875,0,1.6311874389648438,4.421165466308594,3.2156219482421875,4.0318450927734375,121116431,961536306,824881588,4740522,8463335424,7247757312,4816166912,0
200,1708997238061,2592,2592,2592,2592,2592,2592,2592,2592,5.533782958984375,0.8943710327148438,4.7510528564453125,0.41524505615234375,9.717086791992188,2.3272476196289063,2.277740478515625,6.296112060546875,121118297,961539399,824882615,4740688,8463335424,7247757312,4815892480,0
200,1708997238261,2592,2592,2592,2592,2592,2592,2592,2592,2.0387725830078125,0.4358673095703125,4.646873474121094,0.191986083984375,1.6769485473632813,1.522186279296875,3.0958023071289063,4.1597747802734375,121120155,961543119,824884481,4740858,8463335424,7247757312,4815593472,0
200,1708997238462,2592,2592,2592,2592,2592,2592,2592,2592,3.0179595947265625,0.5046920776367188,4.4331817626953125,0.44086456298828125,6.339317321777344,1.29730224609375,7.507179260253906,4.678840637207031,121122020,961547350,824886714,4741010,8463335424,7247757312,4812431360,0
200,1708997238662,2592,2592,2592,2592,2592,2592,2592,2592,15.258438110351563,7.265296936035156,57.319393157958984,8.652473449707031,22.140289306640625,6.917884826660156,14.141677856445313,11.835105895996094,121124600,961588217,824923827,4741175,8463335424,7247757312,4818591744,0
200,1708997238863,2592,2592,2592,2592,2592,2592,2592,2592,10.639381408691406,3.0076675415039063,72.34075927734375,7.1644287109375,17.88573455810547,3.4793624877929688,7.299827575683594,28.230331420898438,121127307,961645392,824976107,4741334,8463335424,7247757312,4817354752,0
