Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708989728670,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,47818232,430431743,367794465,2337968,8463335424,7247757312,3275141120,0
199,1708989728671,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,47818313,430433078,367795558,2337968,8463335424,7247757312,3274690560,0
200,1708989728871,2592,2592,2592,2592,2592,2592,2592,2592,12.491226196289063,15.069190979003906,71.4454116821289,8.658401489257813,16.45439910888672,15.578765869140625,21.29149627685547,11.863960266113281,47820863,430483948,367841880,2337995,8463335424,7247757312,3269246976,0
193,1708989729078,2592,2592,2592,2592,2592,2592,2592,2592,20.289077758789063,0.5359725952148438,43.19273376464844,2.0124282836914063,12.066062927246094,0,11.086929321289063,7.385200500488281,47823238,430527956,367881725,2337995,8463335424,7247757312,3276660736,0
200,1708989729272,2592,2592,2592,2592,2592,2592,2592,2592,6.2558441162109375,3.2427749633789063,4.740501403808594,2.5037918090820313,2.6097183227539063,2.630828857421875,2.5630722045898438,3.3283462524414063,47824932,430531305,367883637,2338020,8463335424,7247757312,3276242944,0
200,1708989729472,2592,2592,2592,2592,2592,2592,2592,2592,0.29346466064453125,1.0231704711914063,2.267578125,0.2403411865234375,0.143768310546875,0.203826904296875,0.38700103759765625,0.13114166259765625,47826605,430532598,367883858,2338020,8463335424,7247757312,3276218368,0
200,1708989729673,2592,2592,2592,2592,2592,2592,2592,2592,16.527572631835938,4.426872253417969,41.16326141357422,7.227638244628906,17.074920654296875,2.2600021362304688,8.641654968261719,8.963516235351563,47828986,430562029,367910151,2338020,8463335424,7247757312,3294244864,0
200,1708989729873,2592,2592,2592,2592,2592,2592,2592,2592,74.70449829101563,66.61668395996094,88.10221099853516,71.85850524902344,79.88353729248047,63.76295471191406,70.59835052490234,66.03684997558594,47834015,430655471,367998067,2338157,8463335424,7247757312,3358621696,0
199,1708989730075,2592,2592,2592,2592,2592,2592,2592,2592,81.73116302490234,64.04182434082031,88.1002197265625,81.62776947021484,81.80522155761719,74.48965454101563,79.62857055664063,83.91993713378906,47840201,430757065,368092211,2340025,8463335424,7247757312,3453841408,0
200,1708989730275,2592,2592,2592,2592,2592,2592,2592,2592,34.99232482910156,18.15869903564453,52.95687484741211,18.835159301757813,38.185882568359375,17.60015106201172,54.52768325805664,69.29002380371094,47844085,430827162,368155617,2341753,8463335424,7247757312,3476541440,0
200,1708989730475,2592,2592,2592,2592,2592,2592,2592,2592,9.3370361328125,4.589134216308594,18.66907501220703,2.7225418090820313,7.916725158691406,1.4949264526367188,99.99485778808594,2.6640472412109375,47846337,430880462,368203917,2341917,8463335424,7247757312,3484508160,0
200,1708989730676,2592,2592,2592,2592,2592,2592,2592,2592,30.63611602783203,16.89893341064453,30.323158264160156,28.94317626953125,29.684776306152344,12.416847229003906,20.73815155029297,59.825260162353516,47849615,430935183,368253789,2342552,8463335424,7247757312,3489832960,0
200,1708989730876,2592,2592,2592,2592,2592,2592,2592,2592,20.607177734375,13.786399841308594,36.0042839050293,11.846138000488281,41.564998626708984,45.649723052978516,21.553062438964844,7.065025329589844,47852984,430994402,368307273,2343311,8463335424,7247757312,3502100480,0
