Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708995381204,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,102996263,832768839,714319996,4146321,8463335424,7247757312,3268292608,0
199,1708995381204,2592,2592,2592,2592,2592,2592,2592,2592,87.00154876708984,83.53401947021484,100,99.256591796875,89.75694274902344,80.35939025878906,90.1085433959961,84.34698486328125,102996343,832770116,714321433,4146321,8463335424,7247757312,3268304896,0
192,1708995381411,2592,2592,2592,2592,2592,2592,2592,2592,5.613105773925781,0,71.26995086669922,0,2.0770416259765625,0,15.476791381835938,0,102998625,832818374,714365056,4146351,8463335424,7247757312,3270225920,0
200,1708995381604,2592,2592,2592,2592,2592,2592,2592,2592,14.591079711914063,8.282638549804688,46.106449127197266,6.507667541503906,23.44574737548828,11.14361572265625,21.11443328857422,4.805595397949219,103000855,832854309,714396836,4146351,8463335424,7247757312,3288195072,0
200,1708995381805,2592,2592,2592,2592,2592,2592,2592,2592,0,0.21540069580078125,1.6111907958984375,0,15.7147216796875,0,0,0.2280731201171875,103002622,832860878,714401691,4146369,8463335424,7247757312,3292020736,0
200,1708995382005,2592,2592,2592,2592,2592,2592,2592,2592,0.409088134765625,0.995697021484375,2.385955810546875,0.0621185302734375,0.14240264892578125,0.1841583251953125,0.33245086669921875,0.30510711669921875,103004305,832862272,714401967,4146372,8463335424,7247757312,3291992064,0
200,1708995382206,2592,2592,2592,2592,2592,2592,2592,2592,21.312026977539063,2.9091262817382813,44.40290069580078,4.844390869140625,9.833221435546875,8.461479187011719,16.31122589111328,1.7047576904296875,103006636,832891044,714427751,4146372,8463335424,7247757312,3297202176,0
200,1708995382406,2592,2592,2592,2592,2592,2592,2592,2592,67.744384765625,63.78928756713867,81.28284454345703,68.79290771484375,68.10847473144531,62.79846954345703,68.37586212158203,60.426666259765625,103011542,832982543,714513941,4146516,8463335424,7247757312,3366674432,0
200,1708995382607,2592,2592,2592,2592,2592,2592,2592,2592,80.3637924194336,73.18022155761719,90.99024200439453,85.82200622558594,81.81782531738281,76.6657943725586,81.8726806640625,85.79248046875,103017631,833083657,714607369,4148208,8463335424,7247757312,3466674176,0
200,1708995382807,2592,2592,2592,2592,2592,2592,2592,2592,40.05594253540039,27.807327270507813,66.01266479492188,25.198265075683594,46.0885009765625,21.65264129638672,90.35929870605469,24.18994903564453,103021913,833158449,714674973,4150157,8463335424,7247757312,3492372480,0
200,1708995383008,2592,2592,2592,2592,2592,2592,2592,2592,15.359359741210938,6.906982421875,23.96833038330078,4.050254821777344,8.66705322265625,1.92364501953125,84.84304809570313,2.067779541015625,103024168,833210959,714722873,4150378,8463335424,7247757312,3497041920,0
200,1708995383209,2592,2592,2592,2592,2592,2592,2592,2592,36.84674835205078,15.875350952148438,33.687744140625,21.93566131591797,46.85307693481445,13.72174072265625,38.19916534423828,37.52198028564453,103027791,833271098,714777593,4151084,8463335424,7247757312,3506814976,0
201,1708995383410,2592,2592,2592,2592,2592,2592,2592,2592,26.234664916992188,11.675064086914063,86.1415023803711,9.113250732421875,29.882713317871094,7.328941345214844,16.18006134033203,13.970779418945313,103031124,833330567,714831195,4151923,8463335424,7247757312,3513638912,0
201,1708995383611,2592,2592,2592,2592,2592,2592,2592,2592,32.29277038574219,22.130203247070313,47.75587844848633,40.90542221069336,44.51524353027344,15.8973388671875,40.13045883178711,32.586570739746094,103035089,833398657,714893265,4152934,8463335424,7247757312,3564806144,0
200,1708995383812,2592,2592,2592,2592,2592,2592,2592,2592,31.76879119873047,17.723220825195313,64.53167724609375,27.13250732421875,54.846778869628906,25.69367218017578,32.18000030517578,15.667213439941406,103038736,833469850,714958993,4153446,8463335424,7247757312,3578785792,0
200,1708995384013,2592,2592,2592,2592,2592,2592,2592,2592,28.042892456054688,24.084823608398438,87.57022857666016,24.439285278320313,50.61888122558594,19.015029907226563,28.351173400878906,23.3997802734375,103042052,833541978,715026225,4153483,8463335424,7247757312,3594432512,0
200,1708995384214,2592,2592,2592,2592,2592,2592,2592,2592,8.77081298828125,6.5782623291015625,99.83973693847656,3.4604034423828125,11.666282653808594,10.559738159179688,4.850318908691406,4.83221435546875,103045021,833598871,715078273,4153576,8463335424,7247757312,3704320000,0
200,1708995384415,2592,2592,2592,2592,2592,2592,2592,2592,4.805633544921875,3.3878326416015625,100,0.48215484619140625,5.0467376708984375,0.6817550659179688,3.096466064453125,1.7595291137695313,103047561,833653353,715127959,4153739,8463335424,7247757312,3749793792,0
200,1708995384616,2592,2592,2592,2592,2592,2592,2592,2592,5.970863342285156,3.8431777954101563,100,1.29254150390625,4.17559814453125,2.551177978515625,1.4160842895507813,1.3535385131835938,103050185,833709035,715178867,4153895,8463335424,7247757312,3770159104,0
200,1708995384816,2592,2592,2592,2592,2592,2592,2592,2592,6.379585266113281,3.2075881958007813,100,0.9783706665039063,5.321220397949219,1.8376388549804688,3.060302734375,2.0305633544921875,103052436,833766602,715232078,4154019,8463335424,7247757312,3806199808,0
199,1708995385017,2592,2592,2592,2592,2592,2592,2592,2592,25.545822143554688,21.346641540527344,99.6065673828125,22.402511596679688,23.669891357421875,35.50682067871094,20.797576904296875,21.20116424560547,103056408,833837268,715297494,4154212,8463335424,7247757312,3795345408,0
200,1708995385217,2592,2592,2592,2592,2592,2592,2592,2592,7.001609802246094,3.4478073120117188,100,0.5859375,13.915908813476563,9.290962219238281,3.7197036743164063,2.411651611328125,103059604,833893107,715348490,4154334,8463335424,7247757312,3840589824,0
200,1708995385418,2592,2592,2592,2592,2592,2592,2592,2592,5.890190124511719,3.4865036010742188,100,0.5005111694335938,4.496589660644531,0.6641159057617188,3.4294509887695313,2.3844146728515625,103061976,833947867,715398534,4154464,8463335424,7247757312,3904966656,0
200,1708995385619,2592,2592,2592,2592,2592,2592,2592,2592,7.384300231933594,4.347740173339844,72.2398681640625,1.2693023681640625,33.890159606933594,0.9730224609375,4.823371887207031,2.7168121337890625,103064486,834002767,715448398,4154795,8463335424,7247757312,3973296128,0
200,1708995385820,2592,2592,2592,2592,2592,2592,2592,2592,16.143455505371094,4.735603332519531,34.085227966308594,9.845436096191406,57.679569244384766,17.541824340820313,7.259819030761719,7.362022399902344,103067026,834057516,715498330,4154950,8463335424,7247757312,4027535360,0
200,1708995386020,2592,2592,2592,2592,2592,2592,2592,2592,11.560173034667969,4.3772430419921875,37.29203796386719,4.927375793457031,36.353111267089844,1.4970550537109375,70.67347717285156,2.9535369873046875,103069687,834118124,715553944,4155112,8463335424,7247757312,4085567488,0
200,1708995386221,2592,2592,2592,2592,2592,2592,2592,2592,16.061843872070313,3.7590789794921875,65.5453872680664,3.4752273559570313,27.96393585205078,1.4925384521484375,7.7674407958984375,2.093292236328125,103072553,834169821,715600978,4155272,8463335424,7247757312,4208615424,0
200,1708995386422,2592,2592,2592,2592,2592,2592,2592,2592,4.925941467285156,3.6863250732421875,100,1.171173095703125,5.483978271484375,1.0130538940429688,2.1950759887695313,2.7797164916992188,103075521,834222053,715648394,4155429,8463335424,7247757312,4351217664,0
200,1708995386623,2592,2592,2592,2592,2592,2592,2592,2592,6.013938903808594,3.7135391235351563,51.26408386230469,49.34249496459961,5.105072021484375,0.8355865478515625,2.6113052368164063,2.143829345703125,103078577,834274978,715696347,4155582,8463335424,7247757312,4455370752,0
200,1708995386824,2592,2592,2592,2592,2592,2592,2592,2592,5.5271148681640625,3.2402725219726563,1.4877395629882813,100,4.5948028564453125,1.38043212890625,2.7349090576171875,1.7017135620117188,103081583,834330871,715747334,4155720,8463335424,7247757312,4454043648,0
200,1708995387025,2592,2592,2592,2592,2592,2592,2592,2592,10.637260437011719,4.452751159667969,15.320152282714844,83.5540542602539,19.035507202148438,1.54150390625,8.897804260253906,1.6100082397460938,103085006,834390952,715802424,4155862,8463335424,7247757312,4493631488,0
219,1708995387225,2592,2592,2592,2592,2592,2592,2592,2592,42.876102447509766,17.525611877441406,77.42561340332031,19.862899780273438,58.22121047973633,17.886619567871094,56.69703674316406,18.92852020263672,103089039,834472246,715878223,4156280,8463335424,7247757312,4509884416,0
200,1708995387445,2592,2592,2592,2592,2592,2592,2592,2592,33.038780212402344,23.77588653564453,42.93478775024414,45.15233612060547,76.03693389892578,27.536331176757813,42.64444351196289,23.20104217529297,103095295,834582245,715981221,4156461,8463335424,7247757312,4536602624,0
200,1708995387645,2592,2592,2592,2592,2592,2592,2592,2592,13.385780334472656,19.64379119873047,55.073768615722656,17.44518280029297,41.6551628112793,6.59075927734375,46.785037994384766,7.063499450683594,103098325,834626170,716021217,4156555,8463335424,7247757312,4527673344,0
200,1708995387846,2592,2592,2592,2592,2592,2592,2592,2592,7.6104278564453125,4.33673095703125,7.760231018066406,3.56597900390625,41.54411315917969,1.6507034301757813,9.396530151367188,54.0762939453125,103100967,834679111,716069241,4156739,8463335424,7247757312,4538920960,0
200,1708995388047,2592,2592,2592,2592,2592,2592,2592,2592,8.457481384277344,5.7308197021484375,5.624053955078125,4.7220916748046875,85.93806457519531,3.524078369140625,8.644012451171875,16.695228576660156,103103838,834734122,716119551,4156875,8463335424,7247757312,4568227840,0
200,1708995388248,2592,2592,2592,2592,2592,2592,2592,2592,26.02954864501953,9.351753234863281,44.38154983520508,4.655708312988281,41.03559112548828,3.3541488647460938,7.253150939941406,4.093971252441406,103106637,834788894,716169457,4156996,8463335424,7247757312,4573609984,0
200,1708995388449,2592,2592,2592,2592,2592,2592,2592,2592,18.9676513671875,7.9184112548828125,4.846824645996094,3.8072586059570313,37.25966262817383,51.338619232177734,8.341033935546875,3.6146392822265625,103109394,834843593,716219315,4157121,8463335424,7247757312,4592709632,0
200,1708995388649,2592,2592,2592,2592,2592,2592,2592,2592,6.627723693847656,4.564689636230469,40.955631256103516,7.121879577636719,62.05679702758789,2.25634765625,5.168556213378906,2.8487701416015625,103112088,834897261,716268227,4157323,8463335424,7247757312,4598476800,0
200,1708995388850,2592,2592,2592,2592,2592,2592,2592,2592,10.093521118164063,7.090950012207031,45.1287727355957,8.246650695800781,63.406280517578125,4.562629699707031,10.515663146972656,5.80908203125,103115438,834950426,716316640,4157467,8463335424,7247757312,4645564416,0
200,1708995389050,2592,2592,2592,2592,2592,2592,2592,2592,5.9334869384765625,3.1603317260742188,100,0.56903076171875,7.7594146728515625,0.6885147094726563,3.3015594482421875,2.3677291870117188,103118486,835002357,716363488,4157609,8463335424,7247757312,4645625856,0
200,1708995389251,2592,2592,2592,2592,2592,2592,2592,2592,6.504859924316406,3.4282684326171875,100,0.5855636596679688,4.971046447753906,3.6540298461914063,3.4549636840820313,1.706939697265625,103121590,835057466,716413988,4157756,8463335424,7247757312,4679565312,0
200,1708995389452,2592,2592,2592,2592,2592,2592,2592,2592,5.2329864501953125,2.8651580810546875,100,1.5276870727539063,4.542266845703125,0.31157684326171875,2.2356338500976563,0.97314453125,103124276,835112969,716464561,4157938,8463335424,7247757312,4713873408,0
200,1708995389653,2592,2592,2592,2592,2592,2592,2592,2592,5.457283020019531,3.3058547973632813,100,0.48566436767578125,5.112937927246094,0.5920257568359375,2.1418228149414063,2.1714324951171875,103126887,835167599,716514436,4158114,8463335424,7247757312,4731650048,0
200,1708995389854,2592,2592,2592,2592,2592,2592,2592,2592,7.200531005859375,3.7914886474609375,99.81056213378906,0.6728744506835938,3.982421875,1.12591552734375,3.5510177612304688,3.3545150756835938,103129471,835222985,716565051,4158267,8463335424,7247757312,4730818560,0
