Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708989641872,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,46978484,424925496,363110619,2310032,8463335424,7247757312,3273744384,0
199,1708989641872,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,46978571,424926951,363111842,2310032,8463335424,7247757312,3273760768,0
200,1708989642072,2592,2592,2592,2592,2592,2592,2592,2592,19.6080322265625,6.7518157958984375,76.84825134277344,7.091697692871094,12.739707946777344,6.1103057861328125,9.88421630859375,9.343299865722656,46980790,424975505,363156021,2310063,8463335424,7247757312,3275808768,0
193,1708989642280,2592,2592,2592,2592,2592,2592,2592,2592,38.02654266357422,0,39.87990951538086,5.477203369140625,9.65313720703125,0,5.023155212402344,0,46983158,425013849,363189575,2310063,8463335424,7247757312,3296083968,0
200,1708989642473,2592,2592,2592,2592,2592,2592,2592,2592,6.3614501953125,2.5407867431640625,5.4517364501953125,2.5082550048828125,2.6297454833984375,2.7600173950195313,2.5562057495117188,3.15228271484375,46984842,425017146,363191561,2310103,8463335424,7247757312,3296034816,0
200,1708989642674,2592,2592,2592,2592,2592,2592,2592,2592,0.18805694580078125,0.4619293212890625,3.2242279052734375,0.2110595703125,0.3166351318359375,0.19882965087890625,0.370269775390625,0.10173797607421875,46986522,425018455,363191792,2310103,8463335424,7247757312,3296022528,0
200,1708989642874,2592,2592,2592,2592,2592,2592,2592,2592,19.420257568359375,3.4674301147460938,34.563011169433594,23.242897033691406,16.35821533203125,3.5504074096679688,14.072471618652344,11.089523315429688,46988984,425050983,363220954,2310103,8463335424,7247757312,3307831296,0
200,1708989643075,2592,2592,2592,2592,2592,2592,2592,2592,67.25614929199219,55.931827545166016,71.58334350585938,62.813514709472656,68.1065673828125,60.57224655151367,63.42475891113281,57.11143112182617,46993681,425135320,363300321,2310221,8463335424,7247757312,3367612416,0
200,1708989643276,2592,2592,2592,2592,2592,2592,2592,2592,88.98856353759766,79.56791687011719,90.43403625488281,83.84918975830078,87.14574432373047,79.57057189941406,81.60379791259766,79.53591918945313,46999649,425235760,363393032,2311822,8463335424,7247757312,3465519104,0
200,1708989643476,2592,2592,2592,2592,2592,2592,2592,2592,40.72688293457031,24.162445068359375,52.41584396362305,53.12583923339844,56.14034652709961,54.24979019165039,36.388729095458984,39.42055130004883,47004056,425314247,363464887,2313653,8463335424,7247757312,3498172416,0
200,1708989643677,2592,2592,2592,2592,2592,2592,2592,2592,3.316192626953125,97.52622985839844,7.9245147705078125,6.2740020751953125,6.765327453613281,3.4934463500976563,3.9138565063476563,4.5559234619140625,47006159,425364528,363510428,2313869,8463335424,7247757312,3498766336,0
200,1708989643878,2592,2592,2592,2592,2592,2592,2592,2592,30.050758361816406,47.489707946777344,28.740394592285156,16.968124389648438,46.51899719238281,21.396278381347656,21.55950164794922,32.44359588623047,47009698,425424906,363565098,2314545,8463335424,7247757312,3501649920,0
200,1708989644078,2592,2592,2592,2592,2592,2592,2592,2592,35.99543762207031,56.67070007324219,20.008399963378906,18.166481018066406,21.111656188964844,13.827011108398438,13.47607421875,17.459205627441406,47013126,425484866,363619431,2315395,8463335424,7247757312,3526123520,0
200,1708989644279,2592,2592,2592,2592,2592,2592,2592,2592,33.431358337402344,50.01163101196289,53.79570388793945,46.70185089111328,48.37717819213867,20.46825408935547,42.69274139404297,31.27533721923828,47017348,425558561,363686946,2316329,8463335424,7247757312,3551207424,0
200,1708989644480,2592,2592,2592,2592,2592,2592,2592,2592,23.735748291015625,31.109291076660156,51.81653594970703,25.11407470703125,50.43646240234375,25.135757446289063,22.71198272705078,18.116836547851563,47020932,425627290,363750251,2316879,8463335424,7247757312,3570098176,0
200,1708989644681,2592,2592,2592,2592,2592,2592,2592,2592,29.239456176757813,43.52838897705078,67.93191528320313,26.615707397460938,32.6162109375,20.25365447998047,24.4073486328125,24.20923614501953,47024227,425697770,363815989,2316881,8463335424,7247757312,3598299136,0
200,1708989644881,2592,2592,2592,2592,2592,2592,2592,2592,7.887664794921875,17.355735778808594,88.24676513671875,4.035430908203125,6.9883575439453125,12.499122619628906,6.145149230957031,5.3281707763671875,47027186,425754196,363867503,2316989,8463335424,7247757312,3710455808,0
201,1708989645081,2592,2592,2592,2592,2592,2592,2592,2592,4.771614074707031,3.3705978393554688,52.297584533691406,0.8340530395507813,51.88020706176758,0.7916946411132813,4.069313049316406,2.2342758178710938,47029743,425807520,363916150,2317159,8463335424,7247757312,3745206272,0
200,1708989645283,2592,2592,2592,2592,2592,2592,2592,2592,4.798759460449219,5.153289794921875,19.648483276367188,1.3056640625,12.533866882324219,0.8794784545898438,4.055519104003906,74.78523254394531,47032379,425862747,363966603,2317304,8463335424,7247757312,3765833728,0
200,1708989645484,2592,2592,2592,2592,2592,2592,2592,2592,5.1244049072265625,2.9408340454101563,50.998924255371094,0.7066421508789063,2.1468963623046875,51.398963928222656,2.3014984130859375,1.3267822265625,47034634,425919137,364018310,2317450,8463335424,7247757312,3808026624,0
199,1708989645684,2592,2592,2592,2592,2592,2592,2592,2592,24.462181091308594,25.30443572998047,48.679237365722656,35.028480529785156,35.185333251953125,75.61898040771484,25.335342407226563,21.319854736328125,47038790,425988787,364082479,2317607,8463335424,7247757312,3774050304,0
200,1708989645884,2592,2592,2592,2592,2592,2592,2592,2592,4.673492431640625,3.3858261108398438,1.3253402709960938,32.791893005371094,77.78765106201172,1.0394058227539063,3.978973388671875,1.2486495971679688,47041594,426042834,364131754,2317763,8463335424,7247757312,3844214784,0
199,1708989646084,2592,2592,2592,2592,2592,2592,2592,2592,5.761283874511719,3.9755783081054688,27.792129516601563,17.57689666748047,59.76846694946289,0.58380126953125,4.840003967285156,3.4844894409179688,47044065,426095196,364179433,2317921,8463335424,7247757312,3898417152,0
200,1708989646285,2592,2592,2592,2592,2592,2592,2592,2592,59.07375717163086,5.9177093505859375,25.858062744140625,3.760650634765625,39.177913665771484,3.23291015625,6.98187255859375,7.523399353027344,47046739,426150678,364229894,2318221,8463335424,7247757312,3964203008,0
200,1708989646485,2592,2592,2592,2592,2592,2592,2592,2592,8.08233642578125,12.860977172851563,28.170616149902344,15.643653869628906,21.656234741210938,4.954704284667969,82.98992156982422,3.0849380493164063,47049340,426210375,364284953,2318383,8463335424,7247757312,4026490880,0
200,1708989646686,2592,2592,2592,2592,2592,2592,2592,2592,6.347465515136719,7.527313232421875,14.091331481933594,1.5872650146484375,5.627960205078125,2.1119232177734375,85.15216827392578,2.5662384033203125,47051722,426264746,364334606,2318522,8463335424,7247757312,4073574400,0
200,1708989646887,2592,2592,2592,2592,2592,2592,2592,2592,5.339599609375,3.3003082275390625,100,0.6932830810546875,9.235160827636719,0.3107147216796875,3.1745071411132813,3.8778457641601563,47054563,426317590,364382638,2318675,8463335424,7247757312,4201201664,0
200,1708989647087,2592,2592,2592,2592,2592,2592,2592,2592,6.016326904296875,3.50396728515625,100,0.7348480224609375,5.526878356933594,0.7622451782226563,3.2085037231445313,1.5548858642578125,47057529,426369126,364429246,2318797,8463335424,7247757312,4343623680,0
200,1708989647288,2592,2592,2592,2592,2592,2592,2592,2592,5.092720031738281,3.5385894775390625,97.45130157470703,1.0049667358398438,8.894966125488281,0.7055740356445313,5.044593811035156,3.0508804321289063,47060571,426421666,364476871,2318953,8463335424,7247757312,4465537024,0
200,1708989647489,2592,2592,2592,2592,2592,2592,2592,2592,5.568016052246094,3.1925201416015625,71.2473373413086,0.890899658203125,33.194068908691406,0.35699462890625,4.368377685546875,1.5678253173828125,47063582,426475026,364525401,2319116,8463335424,7247757312,4464152576,0
