Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708997662048,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,125124506,984306682,843938758,4851556,8463335424,7247757312,3169820672,0
199,1708997662048,2592,2592,2592,2592,2592,2592,2592,2592,91.30598449707031,83.355712890625,99.7723388671875,81.6840591430664,85.37525939941406,84.93272399902344,83.28793334960938,94.73115539550781,125124567,984307693,843939750,4851556,8463335424,7247757312,3164340224,0
192,1708997662255,2592,2592,2592,2592,2592,2592,2592,2592,0.6936798095703125,0,71.92864990234375,0,5.379608154296875,0,3.4632339477539063,11.053482055664063,125126885,984357248,843984563,4851591,8463335424,7247757312,3175772160,0
200,1708997662448,2592,2592,2592,2592,2592,2592,2592,2592,15.40887451171875,6.7885284423828125,48.56767272949219,10.09210205078125,16.61609649658203,6.014823913574219,22.000030517578125,12.516090393066406,125129080,984393780,844016673,4851591,8463335424,7247757312,3180474368,0
200,1708997662649,2592,2592,2592,2592,2592,2592,2592,2592,1.60809326171875,7.9581146240234375,1.9275054931640625,0.5929641723632813,0.8049468994140625,0.7965087890625,17.12891387939453,1.259185791015625,125130958,984402956,844024077,4851600,8463335424,7247757312,3195711488,0
200,1708997662849,2592,2592,2592,2592,2592,2592,2592,2592,0,0,1.0567169189453125,0,0,0,0,0,125132671,984404617,844024481,4851600,8463335424,7247757312,3195695104,0
200,1708997663049,2592,2592,2592,2592,2592,2592,2592,2592,16.895164489746094,6.499122619628906,48.729759216308594,7.31195068359375,18.630897521972656,4.2126007080078125,17.84778594970703,3.9364089965820313,125135114,984437372,844053959,4851600,8463335424,7247757312,3202252800,0
199,1708997663250,2592,2592,2592,2592,2592,2592,2592,2592,74.4403305053711,72.1614990234375,88.99160766601563,78.51992797851563,78.00081634521484,74.2574691772461,77.54593658447266,66.29011535644531,125140808,984541461,844152229,4851912,8463335424,7247757312,3276255232,0
200,1708997663450,2592,2592,2592,2592,2592,2592,2592,2592,86.22332763671875,65.10482788085938,82.09999084472656,75.08666229248047,86.33612823486328,70.25904083251953,83.63724517822266,76.9661636352539,125146389,984634037,844237145,4853756,8463335424,7247757312,3369668608,0
200,1708997663650,2592,2592,2592,2592,2592,2592,2592,2592,39.11410903930664,15.772964477539063,67.838134765625,16.054351806640625,23.234054565429688,50.824806213378906,59.3394660949707,13.368804931640625,125150353,984707902,844304336,4855360,8463335424,7247757312,3398619136,0
200,1708997663851,2592,2592,2592,2592,2592,2592,2592,2592,9.291877746582031,3.0327987670898438,5.6415863037109375,74.24061584472656,7.331413269042969,28.81536102294922,6.482322692871094,3.6889877319335938,125152454,984757978,844349831,4855606,8463335424,7247757312,3398537216,0
200,1708997664051,2592,2592,2592,2592,2592,2592,2592,2592,36.55520248413086,21.983123779296875,56.66060256958008,34.973243713378906,32.62306213378906,33.59693908691406,34.859825134277344,22.358909606933594,125156038,984820005,844406629,4856300,8463335424,7247757312,3383488512,0
200,1708997664252,2592,2592,2592,2592,2592,2592,2592,2592,24.422271728515625,7.615386962890625,39.60837173461914,10.255569458007813,49.20009994506836,8.756332397460938,13.105674743652344,47.253780364990234,125159323,984879758,844460770,4857065,8463335424,7247757312,3405590528,0
200,1708997664452,2592,2592,2592,2592,2592,2592,2592,2592,44.70774459838867,23.06714630126953,46.379276275634766,58.80674362182617,53.9569091796875,25.52094268798828,38.26316833496094,57.17139434814453,125163802,984957733,844532474,4858056,8463335424,7247757312,3447697408,0
200,1708997664653,2592,2592,2592,2592,2592,2592,2592,2592,32.64940643310547,12.372634887695313,35.42479705810547,27.473876953125,24.335586547851563,20.953948974609375,20.463607788085938,70.87095642089844,125167361,985026394,844595591,4858510,8463335424,7247757312,3467321344,0
200,1708997664854,2592,2592,2592,2592,2592,2592,2592,2592,28.617996215820313,22.938987731933594,22.83770751953125,30.43114471435547,21.540679931640625,24.11054229736328,24.698936462402344,97.0752944946289,125170715,985097496,844661928,4858523,8463335424,7247757312,3482083328,0
200,1708997665054,2592,2592,2592,2592,2592,2592,2592,2592,16.810623168945313,3.1694107055664063,11.284080505371094,3.4819793701171875,46.692291259765625,4.463035583496094,10.253204345703125,39.39964294433594,125173439,985150903,844710755,4858641,8463335424,7247757312,3596263424,0
200,1708997665255,2592,2592,2592,2592,2592,2592,2592,2592,6.1728515625,1.510589599609375,1.95880126953125,2.12921142578125,12.328994750976563,1.4154052734375,1.29681396484375,92.39273834228516,125175982,985205075,844760114,4858776,8463335424,7247757312,3633520640,0
200,1708997665455,2592,2592,2592,2592,2592,2592,2592,2592,8.214775085449219,5.303520202636719,6.359161376953125,1.3412551879882813,3.6373519897460938,2.9950332641601563,2.2475967407226563,100,125178594,985261683,844812076,4858896,8463335424,7247757312,3653636096,0
199,1708997665656,2592,2592,2592,2592,2592,2592,2592,2592,7.7283935546875,0.7572860717773438,1.8449783325195313,4.1774749755859375,4.0448760986328125,0.65509033203125,1.0947265625,100,125180902,985320102,844865695,4859034,8463335424,7247757312,3695214592,0
200,1708997665856,2592,2592,2592,2592,2592,2592,2592,2592,33.70221710205078,26.542076110839844,37.90092468261719,23.841842651367188,23.95471954345703,27.93444061279297,27.276451110839844,99.15972137451172,125185018,985391950,844932498,4859139,8463335424,7247757312,3674185728,0
200,1708997666056,2592,2592,2592,2592,2592,2592,2592,2592,7.945747375488281,0.8763427734375,1.8856582641601563,2.0515899658203125,3.1850128173828125,0.9505844116210938,0.210113525390625,100,125187757,985446554,844982156,4859247,8463335424,7247757312,3739021312,0
200,1708997666257,2592,2592,2592,2592,2592,2592,2592,2592,7.899620056152344,1.320220947265625,3.980499267578125,1.0678863525390625,3.996246337890625,1.4367523193359375,2.2544479370117188,100,125190133,985501197,845031990,4859392,8463335424,7247757312,3798683648,0
200,1708997666458,2592,2592,2592,2592,2592,2592,2592,2592,10.702339172363281,2.7864913940429688,8.627937316894531,1.3301467895507813,4.862884521484375,2.552337646484375,2.652557373046875,99.99541473388672,125192658,985555469,845081535,4859659,8463335424,7247757312,3863371776,0
200,1708997666659,2592,2592,2592,2592,2592,2592,2592,2592,16.955848693847656,3.453704833984375,55.670562744140625,14.210914611816406,10.682868957519531,19.714523315429688,19.463668823242188,65.26970672607422,125195580,985618779,845139928,4859794,8463335424,7247757312,3919441920,0
200,1708997666859,2592,2592,2592,2592,2592,2592,2592,2592,8.264030456542969,1.870086669921875,70.86383819580078,0.6625289916992188,4.329872131347656,2.2264328002929688,2.1797714233398438,29.676856994628906,125197941,985672201,845188545,4859913,8463335424,7247757312,3980091392,0
200,1708997667060,2592,2592,2592,2592,2592,2592,2592,2592,7.3599853515625,1.0225448608398438,3.3584365844726563,1.0106124877929688,4.388710021972656,1.7569732666015625,1.0385665893554688,100,125200828,985724271,845235898,4860057,8463335424,7247757312,4111568896,0
200,1708997667261,2592,2592,2592,2592,2592,2592,2592,2592,8.519416809082031,1.269287109375,4.7799224853515625,1.0621185302734375,2.9777374267578125,1.303314208984375,1.5091934204101563,99.99577331542969,125203788,985777026,845283806,4860200,8463335424,7247757312,4254171136,0
200,1708997667461,2592,2592,2592,2592,2592,2592,2592,2592,7.7370758056640625,1.1624908447265625,4.310096740722656,0.946563720703125,3.1323394775390625,8.368980407714844,3.0437393188476563,93.6275634765625,125206839,985830296,845332269,4860359,8463335424,7247757312,4356984832,0
199,1708997667662,2592,2592,2592,2592,2592,2592,2592,2592,8.422660827636719,0.8439865112304688,3.3739547729492188,2.2497711181640625,0.5166854858398438,100,6.305877685546875,0.7664031982421875,125209841,985886091,845383252,4860497,8463335424,7247757312,4359532544,0
200,1708997667862,2592,2592,2592,2592,2592,2592,2592,2592,11.51458740234375,2.2800216674804688,13.041015625,75.09877014160156,8.16143798828125,13.100028991699219,6.8060455322265625,21.50005340576172,125213201,985944955,845437089,4860659,8463335424,7247757312,4391067648,0
199,1708997668063,2592,2592,2592,2592,2592,2592,2592,2592,67.25828552246094,77.2612075805664,84.25534057617188,67.34445190429688,73.79956817626953,71.18911743164063,71.95285034179688,70.6778335571289,125219474,986045946,845532183,4860979,8463335424,7247757312,4388864000,0
200,1708997668263,2592,2592,2592,2592,2592,2592,2592,2592,12.793006896972656,57.0610466003418,49.51106262207031,20.979148864746094,18.728103637695313,12.774337768554688,15.688690185546875,72.0008316040039,125223297,986123695,845604370,4861303,8463335424,7247757312,4401758208,0
200,1708997668464,2592,2592,2592,2592,2592,2592,2592,2592,12.591590881347656,4.0427703857421875,12.557708740234375,6.155509948730469,7.4948577880859375,3.6925582885742188,4.694389343261719,91.980224609375,125226149,986180580,845656370,4861473,8463335424,7247757312,4432076800,0
