Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708691269902,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,24672744,283129321,249979641,1176178,8463335424,6710886400,3483922432,0
199,1708691269902,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,24672827,283130568,249980628,1176178,8463335424,6710886400,3486986240,0
200,1708691270102,2592,2592,2592,2592,2592,2592,2592,2592,9.390312194824219,7.779693603515625,75.81481170654297,6.6900634765625,12.476264953613281,5.712005615234375,24.82740020751953,6.607933044433594,24674917,283179316,250024984,1176200,8463335424,6710886400,3495424000,0
199,1708691270304,2592,2592,2592,2592,2592,2592,2592,2592,5.124626159667969,1.3536376953125,36.95806121826172,2.3757400512695313,11.664581298828125,1.6165390014648438,19.200973510742188,0.901641845703125,24676958,283211165,250052507,1176200,8463335424,6710886400,3500625920,0
200,1708691270504,2592,2592,2592,2592,2592,2592,2592,2592,4.099479675292969,3.386871337890625,30.492210388183594,10.146705627441406,3.1951370239257813,1.6680908203125,3.1429519653320313,1.7411041259765625,24678716,283222164,250061225,1176200,8463335424,6710886400,3511271424,0
200,1708691270704,2592,2592,2592,2592,2592,2592,2592,2592,0,0,1.1805572509765625,0,0,0,0,0,24680273,283223862,250061671,1176224,8463335424,6710886400,3511078912,0
212,1708691270904,2592,2592,2592,2592,2592,2592,2592,2592,17.193695068359375,6.0484466552734375,57.765960693359375,5.738151550292969,19.48235321044922,7.514595031738281,18.470054626464844,7.421623229980469,24682580,283257023,250091215,1176224,8463335424,6710886400,3522809856,0
199,1708691271117,2592,2592,2592,2592,2592,2592,2592,2592,86.8350830078125,81.18333435058594,94.03240966796875,90.47321319580078,84.14513397216797,79.29035186767578,84.09664154052734,85.48799896240234,24688976,283376344,250203798,1176607,8463335424,6710886400,3604971520,0
200,1708691271317,2592,2592,2592,2592,2592,2592,2592,2592,57.982582092285156,40.50102615356445,69.4075927734375,46.82754135131836,65.29913330078125,40.99755096435547,57.1673583984375,63.13446807861328,24693725,283443721,250264225,1178361,8463335424,6710886400,3702374400,0
200,1708691271517,2592,2592,2592,2592,2592,2592,2592,2592,29.403121948242188,28.29895782470703,34.45912170410156,16.140785217285156,26.650588989257813,30.13245391845703,38.69431686401367,49.921119689941406,24697094,283500060,250314626,1179368,8463335424,6710886400,3711213568,0
200,1708691271718,2592,2592,2592,2592,2592,2592,2592,2592,15.530082702636719,11.863441467285156,18.98571014404297,18.2886962890625,14.455848693847656,8.523338317871094,7.5936126708984375,94.06250762939453,24699507,283556096,250366086,1179521,8463335424,6710886400,3711344640,0
200,1708691271918,2592,2592,2592,2592,2592,2592,2592,2592,17.29167938232422,53.305641174316406,11.49078369140625,11.326225280761719,11.375648498535156,4.854331970214844,11.074371337890625,10.68841552734375,24702043,283600140,250405326,1179959,8463335424,6710886400,3710320640,0
200,1708691272119,2592,2592,2592,2592,2592,2592,2592,2592,43.17463684082031,5.447265625,19.706100463867188,10.798576354980469,52.037105560302734,4.867576599121094,20.99034881591797,9.451797485351563,24704970,283656448,250456223,1180397,8463335424,6710886400,3734016000,0
200,1708691272319,2592,2592,2592,2592,2592,2592,2592,2592,53.76522445678711,26.330169677734375,43.331539154052734,42.754241943359375,57.60405349731445,17.17095184326172,32.43445587158203,42.98233413696289,24709092,283729119,250523599,1180902,8463335424,6710886400,3760246784,0
200,1708691272520,2592,2592,2592,2592,2592,2592,2592,2592,33.197364807128906,14.168472290039063,45.906471252441406,25.0584716796875,55.85426712036133,11.456474304199219,28.67487335205078,14.122406005859375,24712394,283796920,250586215,1181215,8463335424,6710886400,3790499840,0
200,1708691272721,2592,2592,2592,2592,2592,2592,2592,2592,24.221290588378906,21.192581176757813,59.415809631347656,29.980697631835938,58.65072250366211,19.630157470703125,23.293365478515625,23.131027221679688,24715543,283867026,250651286,1181215,8463335424,6710886400,3812503552,0
200,1708691272922,2592,2592,2592,2592,2592,2592,2592,2592,3.477294921875,3.2431640625,10.487159729003906,4.129180908203125,87.13813018798828,2.2219390869140625,9.426925659179688,2.6977691650390625,24718006,283920293,250699971,1181215,8463335424,6710886400,3930472448,0
200,1708691273122,2592,2592,2592,2592,2592,2592,2592,2592,3.895782470703125,2.6408767700195313,1.871978759765625,0.7688446044921875,100,0.07828521728515625,1.1263809204101563,0.208709716796875,24720274,283973516,250748809,1181215,8463335424,6710886400,3972628480,0
200,1708691273323,2592,2592,2592,2592,2592,2592,2592,2592,0.6996002197265625,0.5614242553710938,2.6873550415039063,0.3249969482421875,100,0,1.2984390258789063,0.2258453369140625,24722534,284028748,250799661,1181215,8463335424,6710886400,3998404608,0
200,1708691273523,2592,2592,2592,2592,2592,2592,2592,2592,4.4094696044921875,2.1187744140625,3.0211410522460938,0.540435791015625,100,0.1364898681640625,1.0114974975585938,0.288726806640625,24724714,284085648,250851998,1181215,8463335424,6710886400,4027101184,0
200,1708691273724,2592,2592,2592,2592,2592,2592,2592,2592,13.431411743164063,28.9921875,26.262374877929688,19.727745056152344,99.95853424072266,16.732582092285156,18.91082763671875,24.338409423828125,24728588,284154639,250915932,1181215,8463335424,6710886400,4021313536,0
199,1708691273925,2592,2592,2592,2592,2592,2592,2592,2592,0.6083755493164063,0.38474273681640625,2.3772659301757813,0.2038726806640625,100,0,0.359283447265625,0,24730907,284207169,250964251,1181215,8463335424,6710886400,4085149696,0
200,1708691274125,2592,2592,2592,2592,2592,2592,2592,2592,2.1343154907226563,2.2772064208984375,3.8759689331054688,0.72589111328125,100,0.1498870849609375,2.1134719848632813,1.3501815795898438,24733019,284260411,251012717,1181215,8463335424,6710886400,4157075456,0
200,1708691274326,2592,2592,2592,2592,2592,2592,2592,2592,1.1509017944335938,0.36473846435546875,2.3408660888671875,0.20873260498046875,100,0,0.7997589111328125,0.3545379638671875,24735056,284313194,251061309,1181215,8463335424,6710886400,4228378624,0
200,1708691274527,2592,2592,2592,2592,2592,2592,2592,2592,2.8996124267578125,2.05377197265625,2.3102264404296875,4.4828033447265625,100,0,1.924224853515625,0.0722808837890625,24737233,284366937,251110500,1181215,8463335424,6710886400,4289736704,0
200,1708691274728,2592,2592,2592,2592,2592,2592,2592,2592,1.1869659423828125,0.9170150756835938,10.447525024414063,0.7307205200195313,92.63911437988281,0.2808990478515625,1.1607894897460938,0.7013092041015625,24739708,284418703,251157708,1181215,8463335424,6710886400,4410953728,0
200,1708691274929,2592,2592,2592,2592,2592,2592,2592,2592,1.1725006103515625,0.7898941040039063,2.795135498046875,0.905303955078125,100,0.106597900390625,0.9186859130859375,0.5857009887695313,24742421,284470038,251204416,1181215,8463335424,6710886400,4553531392,0
200,1708691275130,2592,2592,2592,2592,2592,2592,2592,2592,2.4637374877929688,0.302459716796875,2.60821533203125,0.40837860107421875,100,0.004852294921875,0.9707412719726563,0.681488037109375,24745252,284522070,251251756,1181215,8463335424,6710886400,4675801088,0
200,1708691275330,2592,2592,2592,2592,2592,2592,2592,2592,0.7983932495117188,0.152496337890625,2.4439849853515625,0.09519195556640625,100,0,0.5775909423828125,0.21215057373046875,24748020,284576914,251302011,1181215,8463335424,6710886400,4674469888,0
200,1708691275531,2592,2592,2592,2592,2592,2592,2592,2592,11.375862121582031,4.648521423339844,12.094268798828125,18.423904418945313,95.58562469482422,1.731536865234375,5.270896911621094,7.8626708984375,24751261,284637183,251357437,1181215,8463335424,6710886400,4712525824,0
200,1708691275732,2592,2592,2592,2592,2592,2592,2592,2592,77.05647277832031,69.01558685302734,71.11270141601563,83.2825927734375,79.3402099609375,54.04426193237305,67.30029296875,52.876346588134766,24757517,284739394,251453787,1181412,8463335424,6710886400,4721356800,0
200,1708691275932,2592,2592,2592,2592,2592,2592,2592,2592,28.534881591796875,4.312828063964844,23.516212463378906,24.085594177246094,77.55847930908203,3.7035446166992188,24.900390625,8.635673522949219,24760503,284806018,251515771,1181415,8463335424,6710886400,4731842560,0
200,1708691276133,2592,2592,2592,2592,2592,2592,2592,2592,4.147758483886719,2.2419052124023438,6.5201568603515625,3.6164932250976563,96.82084655761719,0.8494720458984375,3.0875244140625,2.1168670654296875,24762934,284860598,251565765,1181415,8463335424,6710886400,4753137664,0
199,1708691276334,2592,2592,2592,2592,2592,2592,2592,2592,4.719879150390625,5.627540588378906,12.930557250976563,4.7991180419921875,91.49828338623047,3.1183395385742188,4.155738830566406,3.8531494140625,24765554,284915038,251615600,1181415,8463335424,6710886400,4780142592,0
200,1708691276534,2592,2592,2592,2592,2592,2592,2592,2592,8.817268371582031,3.2551422119140625,11.385223388671875,2.6572799682617188,90.90859985351563,2.6542205810546875,1.8426513671875,1.44659423828125,24768121,284969062,251665025,1181415,8463335424,6710886400,4796096512,0
200,1708691276735,2592,2592,2592,2592,2592,2592,2592,2592,1.8536376953125,1.250396728515625,8.28759765625,1.3355026245117188,93.64793395996094,0.5443954467773438,3.9283599853515625,1.3600692749023438,24770524,285021754,251713489,1181415,8463335424,6710886400,4813307904,0
200,1708691276936,2592,2592,2592,2592,2592,2592,2592,2592,3.8305892944335938,4.2844696044921875,11.045722961425781,5.368339538574219,91.25569152832031,2.398895263671875,3.749969482421875,3.5629425048828125,24773110,285076123,251763111,1181415,8463335424,6710886400,4828921856,0
200,1708691277137,2592,2592,2592,2592,2592,2592,2592,2592,5.974494934082031,5.046180725097656,8.925376892089844,10.220596313476563,95.7774429321289,3.219635009765625,6.18206787109375,4.431480407714844,24776243,285129294,251811488,1181415,8463335424,6710886400,4873883648,0
200,1708691277337,2592,2592,2592,2592,2592,2592,2592,2592,3.177703857421875,0.8946533203125,2.6348114013671875,4.2857666015625,99.99433135986328,0.45453643798828125,3.4303665161132813,0.797149658203125,24779099,285180769,251858489,1181415,8463335424,6710886400,4881117184,0
200,1708691277538,2592,2592,2592,2592,2592,2592,2592,2592,2.4091033935546875,2.0898361206054688,2.90802001953125,0.60980224609375,100,0,0.916778564453125,0.5714797973632813,24781892,285234244,251907403,1181460,8463335424,6710886400,4928798720,0
200,1708691277739,2592,2592,2592,2592,2592,2592,2592,2592,0.994873046875,0.7787322998046875,2.7285919189453125,0.7885894775390625,100,0.01563262939453125,0.8230438232421875,0.6832809448242188,24784198,285288070,251956686,1181460,8463335424,6710886400,4944982016,0
200,1708691277939,2592,2592,2592,2592,2592,2592,2592,2592,1.40228271484375,0.6050033569335938,2.558807373046875,0.48370361328125,100,0,1.0308609008789063,1.2747726440429688,24786522,285342113,252006110,1181460,8463335424,6710886400,4957134848,0
200,1708691278140,2592,2592,2592,2592,2592,2592,2592,2592,1.5541915893554688,0.274688720703125,3.520233154296875,0.266326904296875,99.03607177734375,0,1.822418212890625,0.7480926513671875,24788791,285396217,252055673,1181460,8463335424,6710886400,4961161216,0
