Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708691053102,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,22457056,254362092,224179668,1103798,8463335424,6710886400,3517292544,0
200,1708691053102,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,22457140,254363482,224181012,1103798,8463335424,6710886400,3517030400,0
199,1708691053302,2592,2592,2592,2592,2592,2592,2592,2592,8.387443542480469,11.910415649414063,52.952388763427734,11.701400756835938,39.16919708251953,10.228866577148438,11.30072021484375,7.715461730957031,22459314,254411067,224224009,1103822,8463335424,6710886400,3534065664,0
194,1708691053509,2592,2592,2592,2592,2592,2592,2592,2592,4.7427520751953125,0,7.289527893066406,11.326187133789063,38.04640197753906,0,4.809165954589844,0,22461362,254446249,224254574,1103822,8463335424,6710886400,3535970304,0
200,1708691053703,2592,2592,2592,2592,2592,2592,2592,2592,19.655105590820313,8.990066528320313,7.816719055175781,6.9525299072265625,7.2820587158203125,4.0366363525390625,4.2163238525390625,4.696983337402344,22462892,254455630,224262411,1103822,8463335424,6710886400,3531968512,0
200,1708691053903,2592,2592,2592,2592,2592,2592,2592,2592,0.15917205810546875,0.1353607177734375,2.0349044799804688,0.6083755493164063,0,0,0,0.010284423828125,22464460,254457496,224262857,1103851,8463335424,6710886400,3531956224,0
200,1708691054104,2592,2592,2592,2592,2592,2592,2592,2592,18.680130004882813,5.1413116455078125,49.16298294067383,4.844718933105469,18.218521118164063,3.338287353515625,13.38702392578125,12.02655029296875,22466678,254490133,224292404,1103851,8463335424,6710886400,3556917248,0
199,1708691054305,2592,2592,2592,2592,2592,2592,2592,2592,79.5172119140625,75.267578125,88.64591979980469,83.93296813964844,85.13125610351563,77.16566467285156,77.13258361816406,74.7757568359375,22473162,254610857,224405804,1104449,8463335424,6710886400,3630039040,0
199,1708691054505,2592,2592,2592,2592,2592,2592,2592,2592,64.20552062988281,57.639122009277344,67.00633239746094,54.79817581176758,69.01062774658203,50.83479690551758,68.87318420410156,69.30147552490234,22477652,254680669,224469269,1106144,8463335424,6710886400,3734110208,0
200,1708691054705,2592,2592,2592,2592,2592,2592,2592,2592,40.74021911621094,52.85391616821289,42.03022766113281,30.941253662109375,49.196876525878906,18.154403686523438,44.51536560058594,29.44811248779297,22481050,254714521,224497313,1107099,8463335424,6710886400,3736264704,0
