Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708691868414,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,30854183,360016391,318689648,1416237,8463335424,6710886400,3444846592,0
200,1708691868414,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,30854263,360017754,318690857,1416237,8463335424,6710886400,3444596736,0
199,1708691868614,2592,2592,2592,2592,2592,2592,2592,2592,10.966766357421875,8.18212890625,45.33787155151367,12.472984313964844,44.017398834228516,5.786323547363281,7.645263671875,8.364334106445313,30856276,360062451,318731210,1416274,8463335424,6710886400,3451957248,0
192,1708691868823,2592,2592,2592,2592,2592,2592,2592,2592,2.0001296997070313,8.598114013671875,34.62046813964844,0.7303695678710938,19.135604858398438,2.4689178466796875,3.63189697265625,0,30858501,360100969,318765463,1416274,8463335424,6710886400,3466223616,0
200,1708691869015,2592,2592,2592,2592,2592,2592,2592,2592,6.312034606933594,4.8396759033203125,7.8787689208984375,5.646949768066406,22.940292358398438,4.8087310791015625,5.407073974609375,4.8477630615234375,30860003,360109625,318772557,1416274,8463335424,6710886400,3466788864,0
200,1708691869215,2592,2592,2592,2592,2592,2592,2592,2592,0,0,2.0947113037109375,0,0,0,1.2275619506835938,0,30861570,360111371,318773004,1416307,8463335424,6710886400,3466661888,0
200,1708691869416,2592,2592,2592,2592,2592,2592,2592,2592,13.608772277832031,5.8142547607421875,29.410064697265625,5.61724853515625,19.996925354003906,17.951431274414063,10.994255065917969,2.482696533203125,30863672,360138059,318796819,1416307,8463335424,6710886400,3470966784,0
199,1708691869617,2592,2592,2592,2592,2592,2592,2592,2592,69.11947631835938,61.92765808105469,81.01309204101563,66.2354736328125,70.72207641601563,67.13955688476563,68.26078796386719,66.72677612304688,30868633,360233955,318887160,1416425,8463335424,6710886400,3538063360,0
200,1708691869817,2592,2592,2592,2592,2592,2592,2592,2592,86.28292846679688,61.97496032714844,82.1554183959961,72.09263610839844,78.03993225097656,64.43074798583984,73.51130676269531,69.54332733154297,30874303,360325756,318971375,1418353,8463335424,6710886400,3636596736,0
200,1708691870017,2592,2592,2592,2592,2592,2592,2592,2592,48.54711151123047,26.28594970703125,37.02138900756836,42.91170883178711,51.173072814941406,17.161170959472656,39.244651794433594,34.99315643310547,30877910,360352799,318992138,1419734,8463335424,6710886400,3655499776,0
200,1708691870217,2592,2592,2592,2592,2592,2592,2592,2592,15.320671081542969,67.10684204101563,20.303817749023438,13.066261291503906,31.291839599609375,4.878089904785156,7.142906188964844,7.116859436035156,30880268,360408934,319043397,1419930,8463335424,6710886400,3654926336,0
199,1708691870418,2592,2592,2592,2592,2592,2592,2592,2592,16.304656982421875,5.9788818359375,16.576080322265625,10.985671997070313,23.945083618164063,43.21428298950195,52.35149002075195,14.316184997558594,30882962,360465556,319094770,1420385,8463335424,6710886400,3646550016,0
200,1708691870618,2592,2592,2592,2592,2592,2592,2592,2592,32.63301086425781,9.515762329101563,25.47374725341797,14.364799499511719,26.876914978027344,30.49553680419922,37.80011749267578,20.644065856933594,30886315,360516908,319140693,1421166,8463335424,6710886400,3666485248,0
200,1708691870818,2592,2592,2592,2592,2592,2592,2592,2592,39.76457595825195,23.871658325195313,39.384437561035156,50.84013366699219,46.71977233886719,34.15643310546875,37.8745002746582,27.25371551513672,30890273,360587665,319205599,1422085,8463335424,6710886400,3682340864,0
199,1708691871019,2592,2592,2592,2592,2592,2592,2592,2592,35.39789581298828,14.240974426269531,30.145484924316406,34.68132781982422,31.938247680664063,45.53544235229492,45.53654098510742,20.63982391357422,30894013,360654380,319266546,1422861,8463335424,6710886400,3715817472,0
