Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708993170264,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,81452984,675088102,578431259,3445672,8463335424,7247757312,3615694848,0
199,1708993170265,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,81453068,675089372,578432691,3445672,8463335424,7247757312,3616673792,0
200,1708993170465,2592,2592,2592,2592,2592,2592,2592,2592,9.755393981933594,7.0430450439453125,72.00896453857422,8.380104064941406,12.264671325683594,6.551673889160156,27.24041748046875,8.80010986328125,81455313,675137362,578476225,3445708,8463335424,7247757312,3632152576,0
192,1708993170673,2592,2592,2592,2592,2592,2592,2592,2592,8.038505554199219,0,42.58877944946289,3.5580673217773438,9.334915161132813,0,11.458145141601563,14.083633422851563,81457652,675175772,578509679,3445708,8463335424,7247757312,3640946688,0
200,1708993170866,2592,2592,2592,2592,2592,2592,2592,2592,4.221015930175781,3.9957351684570313,5.082023620605469,3.9343643188476563,4.16064453125,11.246055603027344,4.090736389160156,17.395156860351563,81459486,675184428,578516534,3445733,8463335424,7247757312,3654619136,0
200,1708993171066,2592,2592,2592,2592,2592,2592,2592,2592,0,0,1.1798782348632813,0,0,0,0,0,81461178,675185814,578516840,3445733,8463335424,7247757312,3654606848,0
200,1708993171267,2592,2592,2592,2592,2592,2592,2592,2592,16.537704467773438,9.354606628417969,41.095645904541016,7.8539886474609375,23.475929260253906,3.1585617065429688,15.499855041503906,5.398521423339844,81463608,675215506,578543329,3445733,8463335424,7247757312,3657572352,0
200,1708993171467,2592,2592,2592,2592,2592,2592,2592,2592,73.29354858398438,61.80744934082031,81.13892364501953,70.30677032470703,71.26316833496094,59.855403900146484,72.77887725830078,70.12226104736328,81468551,675309130,578631689,3445869,8463335424,7247757312,3731709952,0
200,1708993171668,2592,2592,2592,2592,2592,2592,2592,2592,82.53065490722656,64.46908569335938,86.23194122314453,83.02520751953125,85.86516571044922,79.07208251953125,76.53958892822266,76.44439697265625,81474353,675407396,578722751,3447536,8463335424,7247757312,3825090560,0
200,1708993171868,2592,2592,2592,2592,2592,2592,2592,2592,56.03661346435547,22.135513305664063,48.64194869995117,46.38471603393555,39.53126525878906,30.65740203857422,66.74271392822266,36.392555236816406,81478818,675484169,578791943,3449639,8463335424,7247757312,3856183296,0
200,1708993172069,2592,2592,2592,2592,2592,2592,2592,2592,78.31795501708984,2.550628662109375,14.746002197265625,3.9311447143554688,7.026527404785156,26.681297302246094,8.494132995605469,8.9210205078125,81481042,675537315,578840441,3449788,8463335424,7247757312,3855351808,0
200,1708993172269,2592,2592,2592,2592,2592,2592,2592,2592,57.8973388671875,16.289932250976563,59.50580978393555,31.27088165283203,35.655174255371094,29.068527221679688,29.712440490722656,37.673824310302734,81484452,675610008,578907567,3450452,8463335424,7247757312,3884097536,0
200,1708993172469,2592,2592,2592,2592,2592,2592,2592,2592,21.138778686523438,5.829551696777344,64.42815399169922,7.37884521484375,24.81109619140625,24.14978790283203,13.6630859375,13.975090026855469,81487760,675666619,578958593,3451276,8463335424,7247757312,3876814848,0
200,1708993172670,2592,2592,2592,2592,2592,2592,2592,2592,41.497642517089844,22.893089294433594,70.6509780883789,37.91084671020508,50.8133659362793,23.02928924560547,38.11470413208008,29.046798706054688,81491794,675741162,579026938,3452297,8463335424,7247757312,3902185472,0
200,1708993172871,2592,2592,2592,2592,2592,2592,2592,2592,31.4244384765625,16.080703735351563,84.58496856689453,21.779823303222656,41.991607666015625,30.587631225585938,34.877296447753906,25.256149291992188,81495763,675814031,579093958,3453083,8463335424,7247757312,3940265984,0
200,1708993173072,2592,2592,2592,2592,2592,2592,2592,2592,12.501365661621094,9.038444519042969,66.39375305175781,7.80419921875,52.1707649230957,7.575584411621094,9.533248901367188,14.5263671875,81498631,675874584,579149868,3453154,8463335424,7247757312,3970600960,0
200,1708993173273,2592,2592,2592,2592,2592,2592,2592,2592,56.844356536865234,20.392471313476563,37.2446174621582,23.774749755859375,54.50986862182617,19.917755126953125,25.712501525878906,22.23907470703125,81501783,675943445,579213791,3453262,8463335424,7247757312,3983728640,0
