Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708988844590,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,39171806,367527022,313686620,2054767,8463335424,7247757312,3724300288,0
199,1708988844590,2592,2592,2592,2592,2592,2592,2592,2592,81.70909118652344,100,91.44178009033203,89.72642517089844,80.94954681396484,75.76641082763672,98.88307189941406,74.7185287475586,39171916,367528635,313688251,2054767,8463335424,7247757312,3725475840,0
193,1708988844797,2592,2592,2592,2592,2592,2592,2592,2592,1.0132980346679688,1.387603759765625,74.76696014404297,0.7504119873046875,1.3465576171875,0,13.737251281738281,0,39174267,367578560,313733557,2054795,8463335424,7247757312,3730288640,0
199,1708988844991,2592,2592,2592,2592,2592,2592,2592,2592,29.874603271484375,5.238960266113281,39.077308654785156,8.563148498535156,13.293106079101563,4.554740905761719,39.790435791015625,5.7235870361328125,39176457,367620410,313771020,2054795,8463335424,7247757312,3741995008,0
200,1708988845191,2592,2592,2592,2592,2592,2592,2592,2592,72.75221252441406,1.8903350830078125,6.751167297363281,2.5356369018554688,5.6007843017578125,2.9137344360351563,16.179344177246094,2.6115951538085938,39178448,367667199,313813084,2054832,8463335424,7247757312,3748265984,0
200,1708988845391,2592,2592,2592,2592,2592,2592,2592,2592,8.8983154296875,3.7974700927734375,9.616493225097656,8.499382019042969,6.0145263671875,2.5847015380859375,10.101295471191406,3.63494873046875,39180331,367683358,313826326,2054832,8463335424,7247757312,3750723584,0
199,1708988845592,2592,2592,2592,2592,2592,2592,2592,2592,1.3497848510742188,3.8703765869140625,3.0313796997070313,0.6544342041015625,0.6747894287109375,0.778228759765625,0.9200820922851563,0.663116455078125,39182017,367685322,313827182,2054832,8463335424,7247757312,3752812544,0
200,1708988845792,2592,2592,2592,2592,2592,2592,2592,2592,7.3530426025390625,5.984283447265625,10.596511840820313,8.845535278320313,11.947334289550781,12.232810974121094,7.818107604980469,4.9614105224609375,39184120,367698007,313837712,2054857,8463335424,7247757312,3754799104,0
212,1708988845993,2592,2592,2592,2592,2592,2592,2592,2592,24.149070739746094,16.283706665039063,58.9747428894043,12.838966369628906,29.11414337158203,11.828437805175781,20.10706329345703,13.430686950683594,39187188,367749158,313884171,2054857,8463335424,7247757312,3785232384,0
200,1708988846205,2592,2592,2592,2592,2592,2592,2592,2592,91.14149475097656,89.76624298095703,94.75154876708984,95.42322540283203,94.06909942626953,93.92982482910156,93.53050231933594,94.69161987304688,39193823,367865712,313993658,2055563,8463335424,7247757312,3859976192,0
200,1708988846406,2592,2592,2592,2592,2592,2592,2592,2592,63.50005340576172,54.39703369140625,66.57835388183594,62.56937026977539,68.11851501464844,52.323509216308594,64.6748046875,57.805728912353516,39199359,367947774,314067909,2057769,8463335424,7247757312,3947859968,0
200,1708988846606,2592,2592,2592,2592,2592,2592,2592,2592,48.90413284301758,32.326629638671875,41.5877799987793,33.40381622314453,42.752506256103516,17.760658264160156,40.25089645385742,25.004608154296875,39202420,367964453,314079194,2058490,8463335424,7247757312,3949260800,0
200,1708988846807,2592,2592,2592,2592,2592,2592,2592,2592,10.865470886230469,5.217071533203125,23.616233825683594,3.5999603271484375,21.66448974609375,3.22015380859375,14.006248474121094,8.132652282714844,39204728,367983612,314094679,2058747,8463335424,7247757312,3948142592,0
200,1708988847007,2592,2592,2592,2592,2592,2592,2592,2592,41.082481384277344,24.73908233642578,38.245872497558594,40.796363830566406,38.59854507446289,23.523193359375,35.892364501953125,39.708770751953125,39208126,368038128,314144296,2059305,8463335424,7247757312,3976753152,0
200,1708988847208,2592,2592,2592,2592,2592,2592,2592,2592,30.958450317382813,38.60820770263672,61.12428283691406,22.710708618164063,30.738571166992188,32.328407287597656,51.37601852416992,26.073196411132813,39211835,368112510,314212657,2060076,8463335424,7247757312,3986911232,0
200,1708988847408,2592,2592,2592,2592,2592,2592,2592,2592,31.667495727539063,39.98920440673828,63.981407165527344,40.66450881958008,34.209808349609375,49.04104995727539,39.44576644897461,16.019996643066406,39215760,368191620,314285745,2061017,8463335424,7247757312,3997560832,0
199,1708988847609,2592,2592,2592,2592,2592,2592,2592,2592,71.84552001953125,29.20458221435547,52.5122184753418,44.91558837890625,47.29472351074219,51.184749603271484,72.98571014404297,46.8615837097168,39220072,368281215,314369350,2061913,8463335424,7247757312,4031856640,0
200,1708988847809,2592,2592,2592,2592,2592,2592,2592,2592,36.75077438354492,16.050888061523438,10.453056335449219,30.371917724609375,11.945396423339844,74.28303527832031,24.908447265625,8.938026428222656,39223271,368346860,314429887,2062025,8463335424,7247757312,4061102080,0
200,1708988848009,2592,2592,2592,2592,2592,2592,2592,2592,27.89012908935547,22.098243713378906,30.645225524902344,24.04515838623047,25.85901641845703,78.93003845214844,26.215003967285156,39.274227142333984,39226495,368417372,314495568,2062162,8463335424,7247757312,4085653504,0
200,1708988848210,2592,2592,2592,2592,2592,2592,2592,2592,13.19964599609375,8.042266845703125,48.94258499145508,7.5588226318359375,15.061012268066406,46.249603271484375,12.702919006347656,17.852386474609375,39229433,368476450,314549998,2062284,8463335424,7247757312,4095004672,0
200,1708988848411,2592,2592,2592,2592,2592,2592,2592,2592,25.800575256347656,8.495292663574219,25.195396423339844,9.317787170410156,10.914581298828125,47.59780502319336,34.95288848876953,8.251296997070313,39232352,368532710,314601185,2062415,8463335424,7247757312,4119465984,0
199,1708988848611,2592,2592,2592,2592,2592,2592,2592,2592,7.82757568359375,0.8698883056640625,3.7756805419921875,0.833282470703125,3.6502914428710938,39.84291076660156,62.45688247680664,1.9001846313476563,39234811,368588145,314652111,2062543,8463335424,7247757312,4172378112,0
200,1708988848811,2592,2592,2592,2592,2592,2592,2592,2592,15.935020446777344,2.820556640625,3.0909271240234375,0.7902755737304688,2.9982757568359375,60.89764404296875,39.765342712402344,1.5185775756835938,39237416,368642258,314701219,2062695,8463335424,7247757312,4223115264,0
200,1708988849012,2592,2592,2592,2592,2592,2592,2592,2592,8.301261901855469,1.38226318359375,97.3013687133789,2.2752227783203125,4.738014221191406,1.1594619750976563,8.797706604003906,1.9046707153320313,39239606,368697058,314751579,2062830,8463335424,7247757312,4258443264,0
200,1708988849213,2592,2592,2592,2592,2592,2592,2592,2592,8.254249572753906,2.0720596313476563,100,0.5588607788085938,7.928825378417969,0.782989501953125,7.9837493896484375,1.7396163940429688,39241875,368752338,314802207,2063011,8463335424,7247757312,4312449024,0
200,1708988849414,2592,2592,2592,2592,2592,2592,2592,2592,10.835678100585938,1.884307861328125,76.43243408203125,1.23291015625,7.444435119628906,1.6088943481445313,29.52300262451172,2.1453781127929688,39244515,368805708,314850646,2063253,8463335424,7247757312,4370014208,0
200,1708988849615,2592,2592,2592,2592,2592,2592,2592,2592,33.065956115722656,3.8223648071289063,30.770309448242188,9.780303955078125,7.411163330078125,85.48314666748047,22.90613555908203,4.318565368652344,39247689,368866058,314906014,2063365,8463335424,7247757312,4457095168,0
200,1708988849816,2592,2592,2592,2592,2592,2592,2592,2592,8.781303405761719,12.587409973144531,3.5296478271484375,0.8447952270507813,2.7676315307617188,100,2.2789306640625,1.8151931762695313,39250734,368921183,314956301,2063521,8463335424,7247757312,4478562304,0
200,1708988850017,2592,2592,2592,2592,2592,2592,2592,2592,6.886238098144531,1.653167724609375,4.161689758300781,25.83080291748047,4.30657958984375,42.82361602783203,36.473392486572266,1.3936538696289063,39253710,368974926,315005060,2063682,8463335424,7247757312,4503113728,0
200,1708988850218,2592,2592,2592,2592,2592,2592,2592,2592,41.963321685791016,5.578834533691406,27.693038940429688,10.520835876464844,25.811561584472656,12.012969970703125,75.68739318847656,11.875343322753906,39257284,369037811,315063034,2063812,8463335424,7247757312,4586672128,0
201,1708988850419,2592,2592,2592,2592,2592,2592,2592,2592,76.04243469238281,87.55300903320313,72.21087646484375,85.83245849609375,71.05815124511719,94.434814453125,80.4039077758789,79.626220703125,39263350,369150132,315169284,2064167,8463335424,7247757312,4603289600,0
202,1708988850621,2592,2592,2592,2592,2592,2592,2592,2592,38.054595947265625,48.65452575683594,31.5081787109375,29.678260803222656,31.460533142089844,57.524925231933594,41.1837043762207,19.586105346679688,39267216,369227027,315241369,2064298,8463335424,7247757312,4633436160,0
200,1708988850824,2592,2592,2592,2592,2592,2592,2592,2592,23.83727264404297,25.366722106933594,30.16370391845703,14.190780639648438,23.121719360351563,56.331756591796875,35.499427795410156,12.36993408203125,39270579,369290555,315299767,2064432,8463335424,7247757312,4653600768,0
200,1708988851024,2592,2592,2592,2592,2592,2592,2592,2592,33.93855285644531,12.70953369140625,15.400825500488281,13.264366149902344,14.716423034667969,45.912784576416016,42.39152526855469,24.271957397460938,39273756,369351032,315355238,2064729,8463335424,7247757312,4671008768,0
199,1708988851225,2592,2592,2592,2592,2592,2592,2592,2592,55.15412139892578,6.907325744628906,9.572372436523438,14.61572265625,20.44903564453125,37.82867431640625,19.425819396972656,9.417922973632813,39276960,369409952,315409189,2064877,8463335424,7247757312,4686819328,0
200,1708988851425,2592,2592,2592,2592,2592,2592,2592,2592,19.74188995361328,1.4573974609375,88.30030059814453,1.7691802978515625,9.448554992675781,1.7238922119140625,4.143074035644531,3.0226974487304688,39279974,369463412,315457809,2065041,8463335424,7247757312,4684365824,0
200,1708988851626,2592,2592,2592,2592,2592,2592,2592,2592,80.49596405029297,7.96234130859375,23.487869262695313,0.8916168212890625,5.6355743408203125,3.159637451171875,3.0116043090820313,3.65264892578125,39282369,369519134,315508556,2065169,8463335424,7247757312,4701499392,0
200,1708988851827,2592,2592,2592,2592,2592,2592,2592,2592,7.629570007324219,10.447158813476563,8.024307250976563,1.1273422241210938,4.662322998046875,94.74323272705078,2.568878173828125,1.9879684448242188,39284766,369575276,315560177,2065299,8463335424,7247757312,4717842432,0
200,1708988852028,2592,2592,2592,2592,2592,2592,2592,2592,6.092552185058594,2.035614013671875,40.998863220214844,0.81512451171875,6.5579071044921875,0.9829864501953125,66.14412689208984,2.9451675415039063,39287560,369629246,315609302,2065476,8463335424,7247757312,4739276800,0
200,1708988852228,2592,2592,2592,2592,2592,2592,2592,2592,7.4582061767578125,1.7816848754882813,5.371376037597656,1.1023101806640625,5.075080871582031,55.6514892578125,47.718990325927734,3.119842529296875,39290419,369682030,315657332,2065621,8463335424,7247757312,4792037376,0
200,1708988852429,2592,2592,2592,2592,2592,2592,2592,2592,9.156875610351563,1.0275650024414063,3.279266357421875,1.0011138916015625,2.7405853271484375,100,2.3418960571289063,1.5652542114257813,39293365,369735688,315706121,2065771,8463335424,7247757312,4805332992,0
200,1708988852630,2592,2592,2592,2592,2592,2592,2592,2592,10.353553771972656,8.990959167480469,3.5884552001953125,0.9184036254882813,2.593353271484375,100,3.2297286987304688,1.0589447021484375,39296060,369793309,315759079,2065931,8463335424,7247757312,4806750208,0
200,1708988852830,2592,2592,2592,2592,2592,2592,2592,2592,7.366157531738281,9.439277648925781,87.64905548095703,11.995765686035156,20.264793395996094,6.134880065917969,20.567306518554688,2.8742828369140625,39299705,369852223,315812313,2066485,8463335424,7247757312,4794863616,0
199,1708988853031,2592,2592,2592,2592,2592,2592,2592,2592,14.101943969726563,20.227699279785156,36.40813446044922,29.105056762695313,33.8837890625,25.01427459716797,26.992095947265625,10.910377502441406,39302463,369880383,315836057,2066618,8463335424,7247757312,4695470080,0
200,1708988853231,2592,2592,2592,2592,2592,2592,2592,2592,3.5049514770507813,0.7124099731445313,6.030143737792969,0.359771728515625,5.974052429199219,1.8622817993164063,5.504058837890625,6.295753479003906,39304295,369883269,315837018,2066728,8463335424,7247757312,4695154688,0
200,1708988853431,2592,2592,2592,2592,2592,2592,2592,2592,2.2455291748046875,1.138702392578125,5.681205749511719,0.9295196533203125,5.9030914306640625,1.807586669921875,3.956298828125,5.018699645996094,39306139,369887436,315839248,2066854,8463335424,7247757312,4694843392,0
200,1708988853632,2592,2592,2592,2592,2592,2592,2592,2592,27.26544952392578,31.235618591308594,28.167724609375,8.81964111328125,28.73650360107422,6.0395965576171875,27.790550231933594,9.522750854492188,39308883,369916740,315865380,2067093,8463335424,7247757312,4697149440,0
200,1708988853832,2592,2592,2592,2592,2592,2592,2592,2592,26.00202178955078,13.497489929199219,16.75165557861328,13.493789672851563,16.86414337158203,52.2252197265625,11.643775939941406,12.19873046875,39311748,369963705,315908223,2067274,8463335424,7247757312,4714397696,0
200,1708988854033,2592,2592,2592,2592,2592,2592,2592,2592,16.670852661132813,12.102294921875,17.886741638183594,14.392066955566406,18.13904571533203,73.4754638671875,22.8101806640625,19.70116424560547,39314747,370025323,315964879,2067414,8463335424,7247757312,4731559936,0
200,1708988854234,2592,2592,2592,2592,2592,2592,2592,2592,9.131607055664063,3.2567825317382813,19.538742065429688,4.741981506347656,5.497428894042969,56.167442321777344,32.00679016113281,8.902732849121094,39317391,370080831,316015599,2067557,8463335424,7247757312,4748840960,0
199,1708988854435,2592,2592,2592,2592,2592,2592,2592,2592,8.557777404785156,4.661277770996094,9.272262573242188,10.075584411621094,7.285552978515625,19.833412170410156,82.99896240234375,2.4610671997070313,39320407,370136247,316066249,2067689,8463335424,7247757312,4741496832,0
200,1708988854635,2592,2592,2592,2592,2592,2592,2592,2592,9.161865234375,8.401992797851563,3.9698257446289063,4.910865783691406,3.0188369750976563,60.287696838378906,42.11997985839844,1.5245437622070313,39323621,370190188,316115335,2067851,8463335424,7247757312,4762906624,0
200,1708988854835,2592,2592,2592,2592,2592,2592,2592,2592,6.425331115722656,1.1144943237304688,68.3729019165039,0.7741317749023438,4.767814636230469,16.43792724609375,3.3917770385742188,20.152664184570313,39325985,370244136,316164333,2068010,8463335424,7247757312,4780412928,0
200,1708988855036,2592,2592,2592,2592,2592,2592,2592,2592,8.3045654296875,0.8592529296875,3.7090301513671875,0.7531967163085938,4.406280517578125,1.0138397216796875,2.2094192504882813,100,39328319,370298605,316214309,2068172,8463335424,7247757312,4815286272,0
200,1708988855237,2592,2592,2592,2592,2592,2592,2592,2592,8.363662719726563,1.8375320434570313,4.1485748291015625,0.8217926025390625,5.2218017578125,1.1059036254882813,1.9929122924804688,100,39331096,370351776,316262607,2068346,8463335424,7247757312,4868833280,0
200,1708988855437,2592,2592,2592,2592,2592,2592,2592,2592,8.151748657226563,2.0864105224609375,4.60699462890625,0.9964218139648438,4.520408630371094,26.388458251953125,1.8663101196289063,74.67700958251953,39333978,370404260,316310190,2068482,8463335424,7247757312,4937494528,0
