Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708999254285,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,140638241,1095939163,939931030,5347402,8463335424,7247757312,3531616256,0
199,1708999254285,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,140638351,1095940732,939932312,5347402,8463335424,7247757312,3532177408,0
199,1708999254485,2592,2592,2592,2592,2592,2592,2592,2592,13.469894409179688,8.255905151367188,79.64677429199219,6.2036590576171875,11.100181579589844,6.228981018066406,8.577430725097656,21.018768310546875,140640628,1095989109,939976346,5347431,8463335424,7247757312,3534340096,0
192,1708999254693,2592,2592,2592,2592,2592,2592,2592,2592,7.3784942626953125,0,49.156368255615234,4.528709411621094,10.551956176757813,0,1.7810516357421875,5.8119964599609375,140642985,1096025246,940008395,5347431,8463335424,7247757312,3550617600,0
200,1708999254886,2592,2592,2592,2592,2592,2592,2592,2592,4.484580993652344,4.020286560058594,23.923423767089844,10.181221008300781,4.105522155761719,4.150062561035156,4.029571533203125,4.4405364990234375,140644781,1096033441,940014658,5347460,8463335424,7247757312,3559411712,0
200,1708999255086,2592,2592,2592,2592,2592,2592,2592,2592,0,0,2.5951156616210938,0,0,0,0,0,140646481,1096034833,940014912,5347464,8463335424,7247757312,3559383040,0
200,1708999255286,2592,2592,2592,2592,2592,2592,2592,2592,20.880455017089844,6.736442565917969,53.54597473144531,9.808753967285156,19.282493591308594,3.032958984375,18.82201385498047,5.127410888671875,140648993,1096068359,940045060,5347464,8463335424,7247757312,3566780416,0
199,1708999255487,2592,2592,2592,2592,2592,2592,2592,2592,77.82654571533203,67.96591186523438,89.61051177978516,81.9227066040039,79.85335540771484,74.43981170654297,76.44084167480469,68.51690673828125,140654561,1096170739,940141794,5347759,8463335424,7247757312,3647995904,0
199,1708999255687,2592,2592,2592,2592,2592,2592,2592,2592,76.17247009277344,66.22600555419922,89.9837417602539,76.69451904296875,86.8311767578125,64.33956909179688,73.87914276123047,69.73594665527344,140660334,1096264818,940227952,5349659,8463335424,7247757312,3739275264,0
200,1708999255887,2592,2592,2592,2592,2592,2592,2592,2592,37.648109436035156,16.594558715820313,49.0861930847168,26.561119079589844,55.90294647216797,50.558311462402344,35.61671447753906,23.117233276367188,140664097,1096335465,940292481,5350998,8463335424,7247757312,3761479680,0
200,1708999256088,2592,2592,2592,2592,2592,2592,2592,2592,5.7357025146484375,26.461143493652344,7.76837158203125,4.596000671386719,77.15658569335938,2.1141815185546875,5.2863616943359375,3.671295166015625,140666230,1096385657,940337735,5351246,8463335424,7247757312,3761291264,0
