Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1708691912481,2592,2592,2592,2592,2592,2592,2592,2592,100,100,100,100,100,100,100,100,31349044,367358789,325325901,1440377,8463335424,6710886400,3733843968,0
200,1708691912481,2592,2592,2592,2592,2592,2592,2592,2592,91.82968139648438,83.30229949951172,84.97565460205078,94.76237487792969,99.66789245605469,84.52003479003906,88.97698211669922,82.86907958984375,31349107,367360024,325327059,1440377,8463335424,6710886400,3734884352,0
193,1708691912689,2592,2592,2592,2592,2592,2592,2592,2592,2.5271148681640625,0,5.981742858886719,11.12738037109375,64.59656524658203,0,1.0452194213867188,0,31351184,367405873,325368254,1440402,8463335424,6710886400,3750572032,0
199,1708691912882,2592,2592,2592,2592,2592,2592,2592,2592,23.48468780517578,10.278839111328125,9.799545288085938,22.515281677246094,45.6281852722168,4.012641906738281,10.731399536132813,6.5924530029296875,31353358,367440512,325398306,1440402,8463335424,6710886400,3767562240,0
200,1708691913082,2592,2592,2592,2592,2592,2592,2592,2592,28.49720001220703,1.3635177612304688,2.433807373046875,1.4057998657226563,1.59539794921875,0.85992431640625,1.5863113403320313,1.8142013549804688,31354947,367448108,325403972,1440402,8463335424,6710886400,3768225792,0
200,1708691913283,2592,2592,2592,2592,2592,2592,2592,2592,0.676483154296875,0,1.7249069213867188,0,0,0,0.8966903686523438,0.10456085205078125,31356523,367449913,325404441,1440416,8463335424,6710886400,3768176640,0
200,1708691913483,2592,2592,2592,2592,2592,2592,2592,2592,23.320274353027344,2.124420166015625,28.57550811767578,5.247657775878906,21.156936645507813,2.6087875366210938,14.530563354492188,10.491676330566406,31358620,367478106,325429920,1440416,8463335424,6710886400,3775815680,0
200,1708691913684,2592,2592,2592,2592,2592,2592,2592,2592,74.6815185546875,64.94096374511719,87.84596252441406,78.82914733886719,82.339111328125,72.84395599365234,74.26948547363281,72.86418151855469,31364695,367593326,325538445,1440765,8463335424,6710886400,3853754368,0
200,1708691913884,2592,2592,2592,2592,2592,2592,2592,2592,77.2608642578125,58.21587371826172,82.50856018066406,65.2390365600586,72.81137084960938,62.709476470947266,66.18614196777344,75.58282470703125,31369492,367668620,325607017,1442533,8463335424,6710886400,3952984064,0
200,1708691914084,2592,2592,2592,2592,2592,2592,2592,2592,40.302669525146484,18.5302734375,64.93594360351563,45.65114212036133,30.716796875,31.770225524902344,35.58368682861328,30.99083709716797,31372910,367692830,325625238,1443843,8463335424,6710886400,3966128128,0
